Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 70.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
5/19/2016 6:00:00 AM,37,-999,-999,-999,-999,29,-999,12.2,0,431,-999,-999,-999,-999,-999,26,-999,14.5,0,12,26,-999,9.9,-999,92,37,-999,11,0,223,27,-999,9.2,0.1,50,15.42,-999,12.7,-999,193.398,19,-999,11.9,-999,-999,40,-999,11.9,0,201,12,-999,-999,-999,-999,30,-999,10.1,-999,181,19,-999,5.8,0,84,-999,-999,30.8,-999,-999,20,-999,10.8,0,138,-999,-999,23.2,0,88,8,-999,-999,-999,-999,-999,-999,6.6,-999,-999,37,-999,8.9,-999,24,43,-999,15.3,0,381,47,-999,9.4,0,177,12,-999,13.2,0,44,38,-999,8.2,0,51,28,-999,12.9,0,-999,20,-999,11.3,0,42,17,-999,-999,-999,-999,22,-999,5.9,0,244,-999,-999,15.3,0,-999,-999,-999,-999,0,84,40,-999,10.4,-999,195.253,37,-999,-999,-999,-999,58,-999,21.8,0,315,54,-999,24.2,0,321,37,-999,22.7,0,368,18,-999,15.2,0,26,25,-999,5.9,0,46,21,-999,11.3,0,266,20,-999,6.3,0,261,35,-999,6.7,0,142,-999,-999,10.9,-999,-999,56,-999,19.7,0,358,-999,-999,-999,-999,-999,28,-999,6.9,-999,221,17,-999,11,0,148,18,-999,9,0,253,44,-999,6.2,0,299,45,-999,19.2,-999,181.307,20,-999,-999,-999,-999,44,0.2,21.8,0,252,41,-999,13.3,0,23,37,-999,6.2,0,52,-999,-999,-999,-999,-999,23,-999,12.1,0,321,-999,-999,15.3,0,-999,30,-999,12.8,0,293,-999,-2,6.7,-999,-999,-999,-999,4.5,-999,-999,40,-999,4.3,0,119,41,-999,13.9,-999,268,-999,-999,14.4,0,163,
5/19/2016 7:00:00 AM,36,-999,-999,-999,-999,32,-999,14,0,552,36,-999,-999,-999,-999,28,-999,15.3,0,102,28,-999,10.9,-999,283,38,-999,11.9,0,421,26,-999,9.4,0.1,102,18.23,-999,13.8,-999,403.735,18,-999,12.2,-999,-999,49,-999,16.1,0,440,12,-999,-999,-999,-999,32,-999,12.5,-999,212,24,-999,7.3,0,187,-999,-999,32,-999,-999,26,-999,13,0,398,-999,-999,24.8,0,177,10,-999,-999,-999,-999,-999,-999,9.1,-999,-999,39,-999,8.8,-999,49,41,-999,16.9,0,540,47,-999,12.2,0,361,12,-999,13.9,0,142,40,-999,8.8,0,168,29,-999,12.9,0,-999,17,-999,11.5,0,154,19,-999,-999,-999,-999,34,-999,9.1,0,347,-999,-999,17.2,0,-999,-999,-999,-999,0,179,36,-999,13.2,-999,355.64,33,-999,-999,-999,-999,60,-999,22.8,0,525,54,-999,25.2,0,522,44,-999,26,0,583,18,-999,15.2,0.1,80,38,-999,9.9,0,442,22,-999,13.3,0,468,26,-999,9.2,0,488,41,-999,8.9,0,440,-999,-999,15.1,-999,-999,49,-999,20.6,0,577,-999,-999,-999,-999,-999,29,-999,8.9,-999,425,20,-999,13.9,0,511,24,-999,11.4,0,443,50,-999,9.8,0,566,47,-999,21.1,-999,390.506,23,-999,-999,-999,-999,43,0.5,22.3,0,459,51,-999,14.5,0,48,37,-999,6.6,0,86,-999,-999,-999,-999,-999,28,-999,14.6,0,488,-999,-999,19.9,0,-999,31,-999,15.3,0,457,-999,2,8.6,-999,-999,-999,-999,7.8,-999,-999,41,-999,5.8,0,307,46,-999,15.6,-999,464,30,-999,17.7,0,420,
5/19/2016 8:00:00 AM,37,-999,-999,-999,-999,36,-999,15.4,0,655,38,-999,-999,-999,-999,29,-999,16.9,0,223,32,-999,11.9,-999,374,39,-999,13.1,0,610,26,-999,9.8,0.1,138,22.18,-999,15.1,-999,615.836,20,-999,13.1,-999,-999,53,-999,18,0,680,12,-999,-999,-999,-999,38,-999,14,-999,291,27,-999,9.8,0,391,47,-999,32.8,-999,-999,35,-999,15.4,0,585,-999,-999,25,0,74,11,-999,-999,-999,-999,-999,-999,12,-999,-999,36,-999,9.2,-999,69,46,-999,18.7,0,677,47,-999,13.7,0,554,14,-999,14.6,0,220,39,-999,9.4,0,298,29,-999,12.6,0,-999,16,-999,11.8,0,251,20,-999,-999,-999,-999,34,-999,9.9,0,318,-999,-999,18.2,0,-999,-999,-999,-999,0,246,41,-999,14,-999,502.08,40,-999,-999,-999,-999,61,-999,23.6,0,716,55,-999,25.2,0,703,51,-999,29.1,0,765,17,-999,15.4,0,91,39,-999,11.2,0,517,31,-999,16.3,0,713,-999,-999,12.4,0,695,43,-999,10.7,0,574,-999,-999,15,-999,-999,56,-999,22,0,771,-999,-999,-999,-999,-999,36,-999,11.1,-999,623,24,-999,16.6,0,685,32,-999,14.5,0,619,52,-999,10.7,0,708,53,-999,22.9,-999,592.733,28,-999,-999,-999,-999,52,2.4,25.7,0,644,55,-999,14.8,0,659,31,-999,6.9,0,120,-999,-999,-999,-999,-999,37,-999,18.5,0,641,-999,-999,22.5,0,-999,36,-999,16.9,0,637,-999,4.5,10.2,-999,-999,-999,-999,10.1,-999,-999,41,-999,7.3,0,331,57,-999,17,-999,661,33,-999,20.9,0,574,
5/19/2016 9:00:00 AM,39,-999,-999,-999,-999,38,-999,17,0,788,42,-999,-999,-999,-999,28,-999,17.5,0,238,33,-999,13.9,-999,686,41,-999,14.6,0,775,28,-999,10.7,0,274,29.33,-999,16.8,-999,774.779,23,-999,15.2,-999,-999,53,-999,19.2,0,873,13,-999,-999,-999,-999,39,-999,14.7,-999,338,32,-999,12.2,0,638,48,-999,33.9,-999,-999,36,-999,16.7,0,735,-999,-999,25.1,0,125,14,-999,-999,-999,-999,-999,-999,14.7,-999,-999,34,-999,9.3,-999,71,48,-999,18,0,334,48,-999,14.7,0,727,15,-999,15.2,0,285,38,-999,10.1,0,340,23,-999,13.5,0,-999,20,-999,12.7,0,447,16,-999,-999,-999,-999,38,-999,12.7,0,613,-999,-999,19,0,-999,-999,-999,-999,0,469,43,-999,14.9,-999,627.6,42,-999,-999,-999,-999,63,-999,24.5,0,868,60,-999,25.9,0,848,57,-999,30.5,0,919,18,-999,15.6,0,81,55,-999,12.2,0,748,43,-999,17.9,0,797,-999,-999,14.7,0,760,43,-999,12.4,0,707,-999,-999,13.2,-999,-999,60,-999,23.4,0,923,-999,-999,-999,-999,-999,46,-999,13.5,-999,770,30,-999,20.8,0,849,38,-999,16.7,0,769,52,-999,11.5,0,765,56,-999,24.2,-999,774.04,28,-999,-999,-999,-999,57,0.9,27.2,0,799,54,-999,15.4,0,861,32,-999,7.3,0,166,-999,-999,-999,-999,-999,44,-999,15.8,0,764,-999,-999,23.6,0,-999,43,-999,18.2,0,771,-999,-2,11.7,-999,-999,-999,-999,12.9,-999,-999,40,-999,9.2,0,590,57,-999,17.6,-999,772,42,-999,24,0,745,
5/19/2016 10:00:00 AM,40,-999,-999,-999,-999,-999,-999,16.9,0,756,44,-999,-999,-999,-999,30,-999,19.5,0,508,36,-999,14.9,-999,910,44,-999,16,0,897,32,-999,12.3,0,562,38.82,-999,18.3,-999,912.858,25,-999,17.7,-999,-999,54,-999,20.4,0,1056,14,-999,-999,-999,-999,39,-999,12.6,-999,249,35,-999,13.4,0,637,52,-999,35.4,-999,-999,43,-999,18.4,0,850,-999,-999,25.4,0,244,19,-999,-999,-999,-999,-999,-999,17.6,-999,-999,31,-999,9.7,-999,104,47,-999,17.6,0,312,48,-999,15.9,0,818,16,-999,16,0,483,39,-999,10.5,0,332,27,-999,14.1,0,-999,25,-999,14.2,0,604,16,-999,-999,-999,-999,44,-999,14.9,0,699,-999,-999,20.4,0,-999,-999,-999,-999,0,594,43,-999,16.7,-999,725.226,44,-999,-999,-999,-999,64,-999,25.3,0,966,61,-999,26.8,0,936,61,-999,32.3,0,1015,17,-999,15.9,0.1,126,59,-999,13.2,0,894,47,-999,18.9,0,854,-999,-999,15,0,488,45,-999,13.6,0,763,-999,-999,17.2,-999,-999,60,-999,24.9,0,1021,-999,-999,-999,-999,-999,53,-999,15.3,-999,914,43,-999,24.4,0,972,42,-999,18.2,0,885,52,-999,10.9,0,424,58,-999,25.6,-999,913.506,33,-999,-999,-999,-999,61,3.1,28.1,0,909,55,-999,16,0,963,34,-999,7.5,0,268,-999,-999,-999,-999,-999,51,-999,20.5,0,848,-999,-999,24.1,0,-999,44,-999,18.6,0,858,-999,5,12.3,-999,-999,-999,-999,14.3,-999,-999,40,-999,11.6,0,687,54,-999,18,-999,857,45,-999,25.9,0,877,
5/19/2016 11:00:00 AM,40,-999,-999,-999,-999,40,-999,17.1,0,747,45,-999,-999,-999,-999,35,-999,22.2,0,982,35,-999,15.9,-999,852,47,-999,17.3,0,957,36,-999,14.1,0,858,47.84,-999,20.2,-999,968.721,27,-999,19.5,-999,-999,54,-999,21.2,0,1091,13,-999,-999,-999,-999,39,-999,12.3,-999,405,37,-999,13.5,0,476,54,-999,37.3,-999,-999,49,-999,19.5,0,920,-999,-999,26,0,388,24,-999,-999,-999,-999,-999,-999,19.4,-999,-999,38,-999,10.7,-999,215,48,-999,19.7,0,833,48,-999,17.2,0,834,20,-999,18.2,0,928,40,-999,11.5,0,458,28,-999,14.3,0,-999,28,-999,15.7,0,702,23,-999,-999,-999,-999,46,-999,16.5,0,772,-999,-999,20.5,0,-999,-999,-999,-999,0.1,657,49,-999,16.6,-999,753.12,48,-999,-999,-999,-999,64,-999,25.7,0,1003,61,-999,28.1,0,970,63,-999,33.6,0,1052,18,-999,16.2,0.1,148,61,-999,13.4,0,964,49,-999,19.9,0,981,-999,-999,11.6,0.3,172,52,-999,15.2,0,834,-999,-999,14.7,-999,-999,58,-999,26.4,0,1058,-999,-999,-999,-999,-999,55,-999,17.1,-999,994,45,-999,25.7,0,1042,47,-999,19.1,0,595,53,-999,11.4,0,599,60,-999,26.6,-999,983.24,37,-999,-999,-999,-999,64,2.4,29.5,0,964,58,-999,16.7,0,1008,40,-999,8.5,0,452,-999,-999,-999,-999,-999,54,-999,22.8,0,869,-999,-999,25,0,-999,45,-999,20,0,902,-999,1.5,11.5,-999,-999,-999,-999,14.8,-999,-999,41,-999,10.8,0.1,347,52,-999,18,-999,886,47,-999,26.5,0,931,
5/19/2016 12:00:00 PM,39,-999,-999,-999,-999,40,-999,16.6,0,614,45,-999,-999,-999,-999,35,-999,24.1,0,964,35,-999,15.9,-999,816,51,-999,18.9,0,871,40,-999,16.2,0,1084,61.26,-999,22,-999,973.449,35,-999,21.2,-999,-999,56,-999,22.2,0,1120,10,-999,-999,-999,-999,39,-999,13.8,-999,432,39,-999,13.4,0,379,55,-999,38.2,-999,-999,50,-999,20.9,0,947,-999,-999,27.6,0,799,33,-999,-999,-999,-999,-999,-999,20.9,-999,-999,40,-999,12,-999,417,50,-999,22,0,1008,48,-999,17.4,0,657,25,-999,18.6,0,621,39,-999,12.2,0,477,28,-999,13.9,0,-999,34,-999,16.5,0,649,-999,-999,-999,-999,-999,46,-999,17.1,0,662,-999,-999,19.3,0,-999,-999,-999,-999,0.2,496,51,-999,16.8,-999,753.12,48,-999,-999,-999,-999,59,-999,26.4,0,970,62,-999,28.7,0,957,60,-999,34.9,0,1037,20,-999,16.5,0,166,59,-999,13.7,0,959,49,-999,20,0,809,-999,-999,13.4,0,283,50,-999,16.3,0,887,-999,-999,8.8,-999,-999,57,-999,27.3,0,1041,-999,-999,-999,-999,-999,55,-999,18.4,-999,988,53,-999,25.6,0,970,48,-999,20.4,0,819,56,-999,12.7,0,769,62,-999,27.7,-999,997.186,44,-999,-999,-999,-999,64,1.9,30.5,0,960,60,-999,17.3,0,1007,45,-999,9.5,0,483,-999,-999,-999,-999,-999,55,-999,20.3,0,892,-999,-999,25.3,0,-999,47,-999,21.5,0,879,-999,3.5,11.6,-999,-999,-999,-999,14.7,-999,-999,45,-999,9.3,0.1,266,53,-999,18.1,-999,951,48,-999,28.4,0,990,
5/19/2016 1:00:00 PM,39,-999,-999,-999,-999,40,-999,17,0,737,46,-999,-999,-999,-999,36,-999,25.2,0,928,38,-999,15.9,-999,656,54,-999,19.7,0,851,42,-999,18.2,0,1083,70.86,-999,23.3,-999,718.406,40,-999,21.8,-999,-999,58,-999,22.8,0,994,9,-999,-999,-999,-999,42,-999,8.8,-999,227,40,-999,14.4,0,514,57,-999,38.7,-999,-999,51,-999,22,0,892,-999,-999,28.6,0,556,37,-999,-999,-999,-999,-999,-999,21.6,-999,-999,41,-999,12,-999,238,50,-999,23,0,963,49,-999,17.8,0,398,28,-999,19.1,0,635,39,-999,12.8,0,517,29,-999,13.3,0,-999,35,-999,17.5,0,585,20,-999,-999,-999,-999,46,-999,15.4,0,348,-999,-999,18,0,-999,-999,-999,-999,0.4,366,50,-999,17,-999,683.386,48,-999,-999,-999,-999,61,-999,25.8,0,905,63,-999,28.8,0,879,60,-999,35,0,949,21,-999,16.5,0.1,170,49,-999,13.6,0,830,48,-999,20.3,0,670,-999,-999,14.7,0,886,54,-999,17.8,0,1043,-999,-999,8,-999,-999,63,-999,28.3,0,959,-999,-999,-999,-999,-999,55,-999,19.3,-999,971,55,-999,24.9,0,894,48,-999,18.7,0,284,54,-999,13.1,0,657,63,-999,28.7,-999,941.4,48,-999,-999,-999,-999,67,6.5,30.7,0,852,62,-999,17.7,0,912,47,-999,11.1,0,547,-999,-999,-999,-999,-999,55,-999,22,0,825,-999,-999,26.4,0,-999,48,-999,22.3,0,831,-999,9,6.7,-999,-999,-999,-999,11.9,-999,-999,47,-999,8.2,0.6,135,53,-999,18.4,-999,815,50,-999,29.1,0,715,
5/19/2016 2:00:00 PM,40,-999,-999,-999,-999,40,-999,15.5,0,483,46,-999,-999,-999,-999,36,-999,26.2,0,890,38,-999,16.9,-999,729,55,-999,20.5,0,866,43,-999,20,0,946,65.65,-999,24.3,-999,812.498,46,-999,22.5,-999,-999,59,-999,23.6,0,973,9,-999,-999,-999,-999,50,-999,5.9,-999,52,41,-999,15,0,554,58,-999,39.2,-999,-999,53,-999,23,0,835,-999,-999,29.3,0,533,36,-999,-999,-999,-999,-999,-999,21.8,-999,-999,35,-999,10.6,-999,206,50,-999,22.4,0,732,50,-999,19.1,0,471,31,-999,20.4,0,767,39,-999,13.4,0,553,32,-999,14,0,-999,37,-999,17.9,0,566,20,-999,-999,-999,-999,44,-999,11.6,0.9,85,-999,-999,17.6,0.6,-999,-999,-999,-999,0.5,397,51,-999,16.4,-999,571.813,49,-999,-999,-999,-999,64,-999,25.4,0,774,64,-999,28.4,0,696,58,-999,35.3,0,804,24,-999,16.5,0,177,50,-999,13.4,0,674,50,-999,20.7,0,672,46,-999,16.8,0,451,57,-999,18,0,914,-999,-999,8.1,-999,-999,64,-999,28.8,0,807,-999,-999,-999,-999,-999,56,-999,20.3,-999,877,56,-999,24.2,0,880,49,-999,19.3,0,490,56,-999,12.6,0,422,68,-999,29.4,-999,829.826,51,-999,-999,-999,-999,70,6.3,30.7,0,687,64,-999,17.5,0,730,48,-999,12.2,0,679,-999,-999,-999,-999,-999,55,-999,22.5,0,726,-999,-999,26.9,0,-999,48,-999,22.6,0,527,-999,-4.5,7.9,-999,-999,-999,-999,9.8,-999,-999,47,-999,5.9,0.3,73,50,-999,18.1,-999,625,52,-999,29.5,0,751,
5/19/2016 3:00:00 PM,41,-999,-999,-999,-999,40,-999,14.6,0,438,47,-999,-999,-999,-999,37,-999,27.1,0,810,38,-999,15.9,-999,381,54,-999,20.8,0,615,43,-999,20.6,0,622,54.49,-999,25,-999,409.53,50,-999,23.3,-999,-999,61,-999,24,0,701,12,-999,-999,-999,-999,48,-999,7,-999,151,41,-999,15.1,0,564,58,-999,38.6,-999,-999,53,-999,23.4,0,619,-999,-999,29.4,0,391,40,-999,-999,-999,-999,-999,-999,21.1,-999,-999,32,-999,10.9,-999,208,51,-999,20.6,0,412,52,-999,19.8,0,552,33,-999,20.3,0,333,36,-999,12.6,0,336,33,-999,14.1,0,-999,41,-999,18.5,0,595,20,-999,-999,-999,-999,38,-999,9.5,0.8,62,-999,-999,17.7,0.1,-999,-999,-999,-999,1.1,313,50,-999,16.3,-999,439.32,48,-999,-999,-999,-999,67,-999,24.9,0,599,64,-999,28.6,0,574,63,-999,35,0,607,20,-999,16.3,0,103,50,-999,12.5,0,527,51,-999,20.9,0,518,46,-999,18,0,554,60,-999,18.1,0,757,-999,-999,9.3,-999,-999,65,-999,28.8,0,638,-999,-999,-999,-999,-999,57,-999,21.1,-999,755,52,-999,22.7,0,588,47,-999,20.3,0,518,57,-999,12,0,243,69,-999,29.7,-999,662.466,47,-999,-999,-999,-999,73,4.8,30.2,0,562,67,-999,17.6,0,623,51,-999,13,0,578,-999,-999,-999,-999,-999,52,-999,22.9,0,462,-999,-999,27.3,0,-999,48,-999,22.8,0,366,-999,4,6.7,-999,-999,-999,-999,9.5,-999,-999,44,-999,6.1,0.1,54,52,-999,16.5,-999,496,51,-999,28.7,0,425,
5/19/2016 4:00:00 PM,41,-999,-999,-999,-999,39,-999,13.4,0,369,46,-999,-999,-999,-999,39,-999,27.2,0,657,42,-999,15.9,-999,374,54,-999,20.5,0,353,48,-999,20.7,0,301,54.51,-999,25.8,-999,444.487,48,-999,24.2,-999,-999,62,-999,24.1,0,480,13,-999,-999,-999,-999,46,-999,8.2,-999,216,40,-999,15.1,0,531,56,-999,38,-999,-999,46,-999,22.4,0,287,-999,-999,30.1,0,392,40,-999,-999,-999,-999,-999,-999,20.6,-999,-999,30,-999,12.6,-999,380,53,-999,19.7,0,252,52,-999,19.1,0,223,35,-999,20.3,0,437,35,-999,13.2,0,590,34,-999,15,0,-999,43,-999,18.9,0,565,18,-999,-999,-999,-999,41,-999,9.2,0,146,-999,-999,16.9,0.4,-999,-999,-999,-999,0.8,183,50,-999,15.7,-999,278.933,49,-999,-999,-999,-999,70,-999,23.8,0,392,61,-999,28.1,0,377,65,-999,34.5,0,403,20,-999,15.9,0,52,51,-999,12.3,0,486,53,-999,20.5,0,307,50,-999,18.7,0,405,60,-999,18,0,559,-999,-999,11.2,-999,-999,64,-999,28.6,0,422,-999,-999,-999,-999,-999,58,-999,21.5,-999,511,49,-999,19.9,0,442,49,-999,21.3,0,394,56,-999,13.1,0,469,68,-999,30,-999,467.213,44,-999,-999,-999,-999,74,8,29.6,0,342,69,-999,17.1,0,345,52,-999,13.4,0,466,-999,-999,-999,-999,-999,53,-999,25.8,0,420,-999,-999,27,0,-999,47,-999,21.9,0,165,-999,3,6.4,-999,-999,-999,-999,9.8,-999,-999,41,-999,5.7,0,57,55,-999,16.4,-999,427,53,-999,28.4,0,264,
5/19/2016 5:00:00 PM,43,-999,-999,-999,-999,39,-999,12.1,0,80,46,-999,-999,-999,-999,39,-999,26.3,0,440,41,-999,13.9,-999,116,51,-999,20,0,220,53,-999,20.4,0,195,55.01,-999,25.8,-999,171.551,44,-999,24.4,-999,-999,62,-999,24.2,0,323,12,-999,-999,-999,-999,41,-999,7.9,-999,210,39,-999,14.1,0,318,56,-999,37.4,-999,-999,41,-999,21.3,0,91,-999,-999,29.2,0,120,37,-999,-999,-999,-999,-999,-999,19.2,-999,-999,31,-999,12.8,-999,206,59,-999,18.9,0,85,53,-999,18.9,0,160,33,-999,19.3,0,129,34,-999,12.1,0,221,40,-999,14.4,0,-999,45,-999,18.2,0,289,20,-999,-999,-999,-999,39,-999,8.9,0.8,50,-999,-999,16.6,0.1,-999,-999,-999,-999,0.6,90,50,-999,14.1,-999,139.467,47,-999,-999,-999,-999,73,-999,21.9,0,184,60,-999,27.2,0,63,65,-999,33.6,0,187,19,-999,15.6,0,23,50,-999,11.1,0,308,53,-999,19.7,0,149,49,-999,18.1,0,253,57,-999,17.4,0,339,-999,-999,13.3,-999,-999,71,-999,27.2,0,191,-999,-999,-999,-999,-999,58,-999,21.6,-999,324,48,-999,17.5,0,202,49,-999,20.3,0,178,60,-999,12.9,0,363,63,-999,29.8,-999,271.96,44,-999,-999,-999,-999,70,8.3,28.6,0,204,70,-999,15.8,0,200,47,-999,12.9,0,275,-999,-999,-999,-999,-999,53,-999,26.2,0,233,-999,-999,25.2,0,-999,47,-999,21.4,0,164,-999,0.5,5.9,-999,-999,-999,-999,7.4,-999,-999,42,-999,5.4,0.2,85,59,-999,15.3,-999,188,54,-999,28.5,0,279,
5/19/2016 6:00:00 PM,43,-999,-999,-999,-999,38,-999,10.6,0,13,47,-999,-999,-999,-999,37,-999,23.8,0,216,38,-999,11.9,-999,12,50,-999,19.3,0,47,49,-999,19.1,0,41,52.69,-999,25.4,-999,36.373,44,-999,22.3,-999,-999,62,-999,23.6,0,105,12,-999,-999,-999,-999,39,-999,7.9,-999,142,39,-999,13.3,0,231,56,-999,35.8,-999,-999,41,-999,20.8,0,63,-999,-999,28.3,0,60,31,-999,-999,-999,-999,-999,-999,17.6,-999,-999,27,-999,11.7,-999,63,59,-999,18.4,0,10,53,-999,18.5,0,116,32,-999,18.8,0,110,31,-999,10.9,0,100,45,-999,14.2,0,-999,42,-999,17.4,0,161,18,-999,-999,-999,-999,41,-999,5.3,3.6,3,-999,-999,16.2,0,-999,-999,-999,-999,0.1,22,48,-999,12.5,-999,41.84,46,-999,-999,-999,-999,70,-999,19.6,0,13,60,-999,25.4,0,15,64,-999,32.5,0,24,22,-999,15.3,0,13,46,-999,9.2,0,82,52,-999,17.9,0,15,47,-999,15.9,0,52,56,-999,16.1,0,130,-999,-999,13.8,-999,-999,83,-999,24.9,0,25,-999,-999,-999,-999,-999,55,-999,21.1,-999,91,45,-999,13.6,0,58,46,-999,19.1,0,59,61,-999,10.1,0,44,59,-999,29.4,-999,76.707,39,-999,-999,-999,-999,59,5.6,26.1,0,32,63,-999,14.6,0,35,47,-999,10.6,0,28,-999,-999,-999,-999,-999,49,-999,22.9,0,87,-999,-999,22.5,0,-999,44,-999,19,0,27,-999,2,3.8,-999,-999,-999,-999,4.6,-999,-999,43,-999,4.3,0.4,19,62,-999,13.7,-999,43,55,-999,27.1,0,67,
5/19/2016 7:00:00 PM,43,-999,-999,-999,-999,39,-999,10.1,0,0,46,-999,-999,-999,-999,35,-999,21.4,0,31,38,-999,9.9,-999,0,50,-999,18.7,0,6,48,-999,17.5,0,0,46.49,-999,25.2,-999,0.474,45,-999,20,-999,-999,59,-999,22,0,4,14,-999,-999,-999,-999,34,-999,7.1,-999,28,39,-999,13,0,151,52,-999,34.7,-999,-999,42,-999,20.3,0,7,-999,-999,25.9,0,0,28,-999,-999,-999,-999,-999,-999,16.8,-999,-999,30,-999,10,-999,22,55,-999,15.2,0.3,1,52,-999,17.1,0,10,30,-999,18.1,0,21,31,-999,9.4,0,7,50,-999,14.3,0,-999,41,-999,16.1,0,18,16,-999,-999,-999,-999,44,-999,4.1,3.2,1,-999,-999,15.9,0.1,-999,-999,-999,-999,0.2,0,43,-999,10.9,-999,0,46,-999,-999,-999,-999,63,-999,18.4,0,0,67,-999,23.7,0,0,62,-999,31.2,0,0,21,-999,15,0,0,38,-999,6.1,0,2,45,-999,16,0,0,41,-999,12.2,0,3,55,-999,12.8,0,7,-999,-999,10.7,-999,-999,83,-999,23.5,0,0,-999,-999,-999,-999,-999,45,-999,18.9,-999,3,41,-999,11.2,0,2,46,-999,18.1,0,7,50,-999,7.6,0,1,53,-999,27,-999,0,36,-999,-999,-999,-999,59,3.4,23.3,0,1,50,-999,12.1,0,1,46,-999,7.6,0,4,-999,-999,-999,-999,-999,42,-999,21.1,0,4,-999,-999,18.2,0,-999,42,-999,17.6,0,2,-999,2,1.9,-999,-999,-999,-999,3.7,-999,-999,42,-999,2.4,0.7,2,63,-999,12.6,-999,0,57,-999,26.3,0,12,
5/19/2016 8:00:00 PM,43,-999,-999,-999,-999,40,-999,10,0,0,45,-999,-999,-999,-999,33,-999,19.8,0,1,36,-999,8.9,-999,0,50,-999,18.8,0,1,45,-999,16.6,0,0,23.86,-999,24.2,-999,0,46,-999,19,-999,-999,51,-999,18.9,0,1,15,-999,-999,-999,-999,30,-999,6.3,-999,1,39,-999,12,0,75,50,-999,33.7,-999,-999,43,-999,20.1,0,1,-999,-999,25.3,0,0,22,-999,-999,-999,-999,-999,-999,15.2,-999,-999,27,-999,8.4,-999,2,51,-999,9.6,0,1,50,-999,15.2,0,0,25,-999,16.4,0,0,24,-999,8.9,0,0,50,-999,14.8,0,-999,40,-999,15.8,0,0,13,-999,-999,-999,-999,39,-999,3.7,0,0,-999,-999,15.8,0,-999,-999,-999,-999,0.1,0,43,-999,10.3,-999,0,16,-999,-999,-999,-999,55,-999,18,0,0,67,-999,22.6,0,0,61,-999,29.5,0,0,27,-999,14.7,0,0,34,-999,5.5,0,0,38,-999,14.7,0,0,34,-999,10.2,0,0,54,-999,10.6,0,2,-999,-999,8.5,-999,-999,77,-999,22.7,0,0,-999,-999,-999,-999,-999,42,-999,17.7,-999,0,40,-999,10.3,0,1,44,-999,16.6,0,0,46,-999,6.6,0,0,50,-999,25.1,-999,0,32,-999,-999,-999,-999,49,3.7,20.8,0,0,46,-999,10.8,0,1,49,-999,6.1,0,1,-999,-999,-999,-999,-999,36,-999,18.4,0,1,-999,-999,15.3,0,-999,39,-999,16.6,0,0,-999,-1.5,1.8,-999,-999,-999,-999,3.3,-999,-999,47,-999,1.2,0.5,0,61,-999,11.8,-999,0,56,-999,25.6,0,0,
5/19/2016 9:00:00 PM,42,-999,-999,-999,-999,40,-999,10.3,0,0,45,-999,-999,-999,-999,33,-999,18.7,0,1,34,-999,8.9,-999,0,50,-999,18.5,0,1,42,-999,16,0,0,5.48,-999,23.1,-999,0,45,-999,18.3,-999,-999,44,-999,17.2,0,1,17,-999,-999,-999,-999,27,-999,5.5,-999,0,38,-999,10.7,0,28,51,-999,33,-999,-999,43,-999,20,0,1,-999,-999,24.4,0,0,21,-999,-999,-999,-999,-999,-999,13.6,-999,-999,16,-999,7.2,-999,0,52,-999,10.8,0,0,50,-999,14,0,0,20,-999,14.7,0,0,32,-999,8.4,0,0,41,-999,15.1,0,-999,38,-999,15.6,0,0,14,-999,-999,-999,-999,43,-999,3.7,0.1,0,-999,-999,15.8,0,-999,-999,-999,-999,0.3,0,39,-999,10,-999,0,14,-999,-999,-999,-999,53,-999,18,0,0,62,-999,21.6,0,0,59,-999,28,0,0,29,-999,14.6,0,0,39,-999,5.8,0,0,31,-999,13.4,0,0,34,-999,9.6,0,0,51,-999,10.2,0,2,-999,-999,7.8,-999,-999,62,-999,21.4,0,0,-999,-999,-999,-999,-999,40,-999,16.5,-999,0,39,-999,9.9,0,1,39,-999,15,0,0,46,-999,5.6,0,0,56,-999,25,-999,0,35,-999,-999,-999,-999,50,10.5,19.8,0,0,45,-999,10.4,0,1,46,-999,5.5,0,1,-999,-999,-999,-999,-999,35,-999,16.4,0,1,-999,-999,13.8,0,-999,38,-999,15.9,0,0,-999,0.5,1.7,-999,-999,-999,-999,2.8,-999,-999,55,-999,1.6,0,0,61,-999,11.8,-999,0,57,-999,24.8,0,0,
