name,datetime,temp,precip,visibility,uvindex,severerisk
American Samoa National Park,2013-02-06,81.3,0.12,10.4,5,
American Samoa National Park,2013-02-07,82.6,0.012,11,4,
American Samoa National Park,2013-02-08,79.8,2.452,9.3,9,
American Samoa National Park,2013-02-09,80.6,0.142,10.9,10,
American Samoa National Park,2013-02-10,82,0.63,11,9,
American Samoa National Park,2013-02-11,81.7,0,10.6,9,
American Samoa National Park,2013-02-12,82.4,0.642,10.7,10,
American Samoa National Park,2013-02-13,84,0.082,11,9,
American Samoa National Park,2013-02-14,83.6,0.039,10.8,8,
American Samoa National Park,2013-02-15,81.8,0.012,10.3,6,
American Samoa National Park,2013-02-16,80.7,0.291,10.1,6,
American Samoa National Park,2013-02-17,83.5,0.263,11,7,
American Samoa National Park,2013-02-18,83.9,0.012,10.9,7,
American Samoa National Park,2013-02-19,82.1,0.012,10.7,8,
American Samoa National Park,2013-02-20,82.3,0.15,10.4,9,
American Samoa National Park,2013-02-21,83.5,0.096,10.7,9,
American Samoa National Park,2013-02-22,83.8,0.079,11.1,5,
American Samoa National Park,2013-02-23,83.4,0.072,11.1,9,
American Samoa National Park,2013-02-24,81.9,0.039,10.7,7,
American Samoa National Park,2013-02-25,84,0.012,11,8,
American Samoa National Park,2013-02-26,83.2,0.031,10.9,9,
American Samoa National Park,2013-02-27,83.2,0.638,10.3,8,
American Samoa National Park,2013-02-28,83.6,0.076,10.8,10,
American Samoa National Park,2013-03-01,82.7,0.059,11,9,
American Samoa National Park,2013-03-02,82.4,0.118,11,7,
American Samoa National Park,2013-03-03,82.4,0.128,11,7,
American Samoa National Park,2013-03-04,82.9,0.602,10.5,7,
American Samoa National Park,2013-03-05,81.4,0.354,8.4,8,
American Samoa National Park,2013-03-06,80.7,0.488,9.3,5,
American Samoa National Park,2013-03-07,81.2,0.571,9.8,6,
American Samoa National Park,2013-03-08,80.7,0.669,10,7,
American Samoa National Park,2013-03-09,83.4,0.02,11,10,
American Samoa National Park,2013-03-10,82.6,0.051,10.5,9,
American Samoa National Park,2013-03-11,82.6,3.508,9.4,9,
American Samoa National Park,2013-03-12,83.4,0,10.9,8,
American Samoa National Park,2013-03-13,83.7,0,10.9,8,
American Samoa National Park,2013-03-14,84,0.059,11,6,
American Samoa National Park,2013-03-15,83.1,0,11,6,
American Samoa National Park,2013-03-16,81.4,0.051,10.8,7,
American Samoa National Park,2013-03-17,82.6,0.192,10.7,8,
American Samoa National Park,2013-03-18,81.1,0.136,10.5,8,
American Samoa National Park,2013-03-19,81.5,0.673,10.7,5,
American Samoa National Park,2013-03-20,83.3,0.443,10.7,4,
American Samoa National Park,2013-03-21,79,0.486,10.3,6,
American Samoa National Park,2013-03-22,80.1,0.059,10.9,5,
American Samoa National Park,2013-03-23,79.8,0.071,10.3,6,
American Samoa National Park,2013-03-24,81.3,0.132,11,6,
American Samoa National Park,2013-03-25,81.4,0.012,10.9,8,
American Samoa National Park,2013-03-26,83.1,0.352,10.2,7,
American Samoa National Park,2013-03-27,82,0.65,10.4,6,
American Samoa National Park,2013-03-28,83.1,0.658,10.9,4,
American Samoa National Park,2013-03-29,83,0.012,10.8,4,
American Samoa National Park,2013-03-30,82.6,0.176,10.9,9,
American Samoa National Park,2013-03-31,82.5,0.112,11,6,
American Samoa National Park,2013-04-01,83.4,0.016,10.9,5,
American Samoa National Park,2013-04-02,83,0.012,10.9,8,
American Samoa National Park,2013-04-03,83.1,0.031,10.8,8,
American Samoa National Park,2013-04-04,84,0.012,11,9,
American Samoa National Park,2013-04-05,83.5,0.012,10.8,8,
American Samoa National Park,2013-04-06,83.8,0.008,10.8,7,
American Samoa National Park,2013-04-07,84.8,0.031,11.1,7,
American Samoa National Park,2013-04-08,84,0,11,10,
American Samoa National Park,2013-04-09,83,0.091,10.5,10,
American Samoa National Park,2013-04-10,82.4,0.299,10.9,9,
American Samoa National Park,2013-04-11,84.9,0.164,10.8,8,
American Samoa National Park,2013-04-12,84,0.24,10.8,7,
American Samoa National Park,2013-04-13,84.1,0.37,10.6,8,
American Samoa National Park,2013-04-14,79.2,0.311,10.2,6,
American Samoa National Park,2013-04-15,81.6,0.141,10.4,6,
American Samoa National Park,2013-04-16,80.7,0.831,9.2,6,
American Samoa National Park,2013-04-17,81.4,0.822,9.7,3,
American Samoa National Park,2013-04-18,82,0.059,10.8,3,
American Samoa National Park,2013-04-19,81.2,0.15,9.9,4,
American Samoa National Park,2013-04-20,81,1.481,10.2,8,
American Samoa National Park,2013-04-21,83.4,0.13,10.8,7,
American Samoa National Park,2013-04-22,83.9,0,10.9,8,
American Samoa National Park,2013-04-23,80.1,1.618,9.5,8,
American Samoa National Park,2013-04-24,82.3,0.012,10.9,9,
American Samoa National Park,2013-04-25,83.7,0.012,10.8,9,
American Samoa National Park,2013-04-26,82.9,0.012,11,8,
American Samoa National Park,2013-04-27,82.4,0.468,10.1,7,
American Samoa National Park,2013-04-28,81.8,0.811,9.9,8,
American Samoa National Park,2013-04-29,83.2,0.327,10.7,8,
American Samoa National Park,2013-04-30,81.3,0.012,9.6,2,
American Samoa National Park,2013-05-01,81.2,1.748,9.6,6,
American Samoa National Park,2013-05-02,82.6,0.811,9.9,5,
American Samoa National Park,2013-05-03,81.4,0.024,10.5,9,
American Samoa National Park,2013-05-04,80.6,0.02,10.9,8,
American Samoa National Park,2013-05-05,80.5,0,10.9,9,
American Samoa National Park,2013-05-06,80.7,0,10.8,7,
American Samoa National Park,2013-05-07,82,0.059,10.9,8,
American Samoa National Park,2013-05-08,82.2,0.012,10.9,8,
American Samoa National Park,2013-05-09,82.1,0,11,8,
American Samoa National Park,2013-05-10,82.8,0.452,9.6,9,
American Samoa National Park,2013-05-11,80.5,1.684,7.4,4,
American Samoa National Park,2013-05-12,82.6,0.11,10.9,3,
American Samoa National Park,2013-05-13,81.3,0.12,10.7,3,
American Samoa National Park,2013-05-14,81.9,0.076,10.9,3,
American Samoa National Park,2013-05-15,83.9,0.064,10.8,4,
American Samoa National Park,2013-05-16,83.9,0,10.6,7,
American Samoa National Park,2013-05-17,83.6,0.118,10.5,7,
American Samoa National Park,2013-05-18,83.7,0.11,10.9,7,
American Samoa National Park,2013-05-19,83.7,0,11,7,
American Samoa National Park,2013-05-20,84.4,0.064,10.9,6,
American Samoa National Park,2013-05-21,84.1,0.124,10.9,6,
American Samoa National Park,2013-05-22,83.6,0.044,10.9,7,
American Samoa National Park,2013-05-23,83.9,0.18,10.9,7,
American Samoa National Park,2013-05-24,83.3,0.205,10.9,6,
American Samoa National Park,2013-05-25,83.7,0.031,10.9,8,
American Samoa National Park,2013-05-26,84.1,0.032,10.9,8,
American Samoa National Park,2013-05-27,83.7,0.248,10.9,8,
American Samoa National Park,2013-05-28,82.5,0.072,10.2,5,
American Samoa National Park,2013-05-29,83.2,0.228,10.5,8,
American Samoa National Park,2013-05-30,82.3,0.012,8.8,3,
American Samoa National Park,2013-05-31,82.7,0.031,10.9,7,
American Samoa National Park,2013-06-01,82.7,0.06,11,7,
American Samoa National Park,2013-06-02,83.2,0.162,10.7,4,
American Samoa National Park,2013-06-03,83.6,0.08,10.8,7,
American Samoa National Park,2013-06-04,82.5,0.071,9.5,7,
American Samoa National Park,2013-06-05,78,2.209,6.4,7,
American Samoa National Park,2013-06-06,82.1,0.028,10.6,7,
American Samoa National Park,2013-06-07,82.5,0.012,10.8,8,
American Samoa National Park,2013-06-08,81.5,0,10.9,8,
American Samoa National Park,2013-06-09,81.3,0.598,9.9,7,
American Samoa National Park,2013-06-10,80.9,0.051,10.6,4,
American Samoa National Park,2013-06-11,81.9,0.051,10.8,2,
American Samoa National Park,2013-06-12,82.9,0.024,10.8,5,
American Samoa National Park,2013-06-13,81.3,0.15,9.8,6,
American Samoa National Park,2013-06-14,82.8,0.732,10.7,6,
American Samoa National Park,2013-06-15,81.3,0.039,10.5,5,
American Samoa National Park,2013-06-16,81.4,0.933,9.6,6,
American Samoa National Park,2013-06-17,82.2,0.004,10.6,7,
American Samoa National Park,2013-06-18,82.3,0.028,10.9,7,
American Samoa National Park,2013-06-19,82.1,0.004,10.7,7,
American Samoa National Park,2013-06-20,81.7,0,10.8,8,
American Samoa National Park,2013-06-21,82.5,0,10.9,8,
American Samoa National Park,2013-06-22,82.2,0.004,11,7,
American Samoa National Park,2013-06-23,79.7,0.032,10,5,
American Samoa National Park,2013-06-24,80.6,0.055,9.7,7,
American Samoa National Park,2013-06-25,79.2,0.598,8.9,2,
American Samoa National Park,2013-06-26,82.3,0.492,10.8,6,
American Samoa National Park,2013-06-27,82.3,0,10.7,7,
American Samoa National Park,2013-06-28,80.8,0.22,10.4,7,
American Samoa National Park,2013-06-29,80.7,0.092,10.8,6,
American Samoa National Park,2013-06-30,80.6,0.044,10.6,6,
American Samoa National Park,2013-07-01,81.8,0.362,10.6,7,
American Samoa National Park,2013-07-02,78.4,0.083,7.5,5,
American Samoa National Park,2013-07-03,78.7,0.012,10.5,6,
American Samoa National Park,2013-07-04,80.2,0.032,10.9,6,
American Samoa National Park,2013-07-05,78.3,0.743,10,4,
American Samoa National Park,2013-07-06,80.5,0.031,10.6,6,
American Samoa National Park,2013-07-07,81.4,0.152,10.7,4,
American Samoa National Park,2013-07-08,81.5,0.18,10.9,3,
American Samoa National Park,2013-07-09,80,0.149,10.6,4,
American Samoa National Park,2013-07-10,81.4,0.132,10.6,5,
American Samoa National Park,2013-07-11,80.5,0.433,10.5,3,
American Samoa National Park,2013-07-12,81.9,0.228,10.6,3,
American Samoa National Park,2013-07-13,79.5,0.689,10,3,
American Samoa National Park,2013-07-14,81.1,0.256,10.9,6,
American Samoa National Park,2013-07-15,81,0.132,10.9,5,
American Samoa National Park,2013-07-16,80.9,0.102,10.3,5,
American Samoa National Park,2013-07-17,78.3,0.268,9.2,6,
American Samoa National Park,2013-07-18,78.6,0.46,8.8,4,
American Samoa National Park,2013-07-19,78.5,0.481,8.3,4,
American Samoa National Park,2013-07-20,79.4,1.102,9.7,3,
American Samoa National Park,2013-07-21,78.8,0.104,10.9,7,
American Samoa National Park,2013-07-22,78.5,0.056,10.9,8,
American Samoa National Park,2013-07-23,79,0,10.9,8,
American Samoa National Park,2013-07-24,81.6,0.11,10.9,8,
American Samoa National Park,2013-07-25,82.1,0,10.9,8,
American Samoa National Park,2013-07-26,81.8,0,10.9,8,
American Samoa National Park,2013-07-27,80.3,0.102,10.3,8,
American Samoa National Park,2013-07-28,80.2,1.508,9.7,8,
American Samoa National Park,2013-07-29,80.3,0.07,10.2,6,
American Samoa National Park,2013-07-30,81.5,0.012,10.7,6,
American Samoa National Park,2013-07-31,80.6,0.051,9.9,7,
American Samoa National Park,2013-08-01,80.4,0.032,10.4,7,
American Samoa National Park,2013-08-02,80.1,0.14,10.9,7,
American Samoa National Park,2013-08-03,78.6,2.496,10.6,8,
American Samoa National Park,2013-08-04,79.9,0.031,10.3,8,
American Samoa National Park,2013-08-05,79.3,0.324,9.4,4,
American Samoa National Park,2013-08-06,79.8,0.299,10.2,7,
American Samoa National Park,2013-08-07,79.7,0,10.9,8,
American Samoa National Park,2013-08-08,79.8,0.012,10.8,8,
American Samoa National Park,2013-08-09,81.4,0.11,10.9,8,
American Samoa National Park,2013-08-10,77.5,1.408,8.2,4,
American Samoa National Park,2013-08-11,81.4,0.024,10.8,7,
American Samoa National Park,2013-08-12,80,0.024,10.7,4,
American Samoa National Park,2013-08-13,79.1,0,10.8,6,
American Samoa National Park,2013-08-14,80.5,0.008,10.7,8,
American Samoa National Park,2013-08-15,80.7,0.472,10.2,8,
American Samoa National Park,2013-08-16,77.3,2.89,6.8,4,
American Samoa National Park,2013-08-17,75.8,3.311,6.2,4,
American Samoa National Park,2013-08-18,80.3,0.071,10.5,7,
American Samoa National Park,2013-08-19,78.3,1.071,9.4,5,
American Samoa National Park,2013-08-20,80,0.096,10.9,5,
American Samoa National Park,2013-08-21,80.5,0.051,10.4,9,
American Samoa National Park,2013-08-22,82,0,10.6,9,
American Samoa National Park,2013-08-23,82.3,0.008,10.9,9,
American Samoa National Park,2013-08-24,81.4,0.031,10.9,8,
American Samoa National Park,2013-08-25,80.3,0.012,10.9,5,
American Samoa National Park,2013-08-26,80.4,0.076,10.9,4,
American Samoa National Park,2013-08-27,81.2,0.039,10.6,7,
American Samoa National Park,2013-08-28,82.1,0.08,11,6,
American Samoa National Park,2013-08-29,81.5,0.1,10.9,5,
American Samoa National Park,2013-08-30,83.3,0.076,10.9,8,
American Samoa National Park,2013-08-31,80.2,0.11,10.2,4,
American Samoa National Park,2013-09-01,77.5,0.89,9.2,5,
American Samoa National Park,2013-09-02,78.4,1.681,10.7,6,
American Samoa National Park,2013-09-03,80.6,1.071,10.9,8,
American Samoa National Park,2013-09-04,81.7,0.004,10.9,10,
American Samoa National Park,2013-09-05,81,0.028,10.8,10,
American Samoa National Park,2013-09-06,79.9,0.004,10.9,9,
American Samoa National Park,2013-09-07,79.1,0.189,9.5,6,
American Samoa National Park,2013-09-08,79.9,0.394,9.1,8,
American Samoa National Park,2013-09-09,81.2,0.012,10.7,4,
American Samoa National Park,2013-09-10,82,0.142,10.8,8,
American Samoa National Park,2013-09-11,83,0.04,10.8,7,
American Samoa National Park,2013-09-12,82,0.056,10.2,9,
American Samoa National Park,2013-09-13,80.5,0.012,10.3,9,
American Samoa National Park,2013-09-14,81.8,0.092,10.8,10,
American Samoa National Park,2013-09-15,81.8,0.052,10.9,9,
American Samoa National Park,2013-09-16,82.1,0.012,10.3,5,
American Samoa National Park,2013-09-17,80.4,0.112,9.8,4,
American Samoa National Park,2013-09-18,81.4,0.313,10.9,8,
American Samoa National Park,2013-09-19,81.9,0.1,10.8,8,
American Samoa National Park,2013-09-20,81.8,0.044,10.9,10,
American Samoa National Park,2013-09-21,80.6,0.039,10.5,6,
American Samoa National Park,2013-09-22,81.1,0.453,9.6,9,
American Samoa National Park,2013-09-23,82.3,0.008,10.9,10,
American Samoa National Park,2013-09-24,80.7,0.016,10.9,9,
American Samoa National Park,2013-09-25,81.3,0.008,10.8,10,
American Samoa National Park,2013-09-26,81.1,0.028,10.9,10,
American Samoa National Park,2013-09-27,82.2,0,10.9,10,
American Samoa National Park,2013-09-28,80.6,0.08,10.3,5,
American Samoa National Park,2013-09-29,81.4,0.256,10.9,5,
American Samoa National Park,2013-09-30,81.1,0.196,10.6,7,
American Samoa National Park,2013-10-01,82,0.098,10.7,6,
American Samoa National Park,2013-10-02,79.7,0.012,10.3,6,
American Samoa National Park,2013-10-03,80.6,0.52,10.9,6,
American Samoa National Park,2013-10-04,82.3,0.096,10.9,10,
American Samoa National Park,2013-10-05,83.3,0.1,11,9,
American Samoa National Park,2013-10-06,80.8,0.02,10.6,5,
American Samoa National Park,2013-10-07,82.8,0.196,10.9,5,
American Samoa National Park,2013-10-08,82,0.012,10.7,8,
American Samoa National Park,2013-10-09,82.9,0.176,10.9,9,
American Samoa National Park,2013-10-10,80.1,0.13,8.4,5,
American Samoa National Park,2013-10-11,79.4,1.019,10.2,9,
American Samoa National Park,2013-10-12,82.2,0.092,11,10,
American Samoa National Park,2013-10-13,82.1,0.166,10.5,7,
American Samoa National Park,2013-10-14,82.8,0.056,10.9,8,
American Samoa National Park,2013-10-15,80.8,0.532,10.2,9,
American Samoa National Park,2013-10-16,82.8,0.012,10.7,10,
American Samoa National Park,2013-10-17,82.7,0.016,10.9,10,
American Samoa National Park,2013-10-18,81.3,0.091,10.6,9,
American Samoa National Park,2013-10-19,77.8,0.812,8.7,8,
American Samoa National Park,2013-10-20,80.2,0.091,10.7,9,
American Samoa National Park,2013-10-21,81.7,0.008,10.9,10,
American Samoa National Park,2013-10-22,81.5,0.132,10.2,8,
American Samoa National Park,2013-10-23,81.8,0.064,10.9,9,
American Samoa National Park,2013-10-24,80.9,0.096,10.8,8,
American Samoa National Park,2013-10-25,81.4,0.02,10.5,10,
American Samoa National Park,2013-10-26,81.3,0.1,10.4,10,
American Samoa National Park,2013-10-27,81.5,0.004,10.9,10,
American Samoa National Park,2013-10-28,81.2,0,10.9,10,
American Samoa National Park,2013-10-29,80.8,0.224,10.9,8,
American Samoa National Park,2013-10-30,80.5,0.252,10.3,7,
American Samoa National Park,2013-10-31,79.8,0.562,10.8,6,
American Samoa National Park,2013-11-01,81.7,0.169,10.9,9,
American Samoa National Park,2013-11-02,82.4,0.012,11,10,
American Samoa National Park,2013-11-03,82.3,0.02,11,10,
American Samoa National Park,2013-11-04,82.6,0,10.9,10,
American Samoa National Park,2013-11-05,82.4,0,10.9,10,
American Samoa National Park,2013-11-06,82,0.004,10.9,10,
American Samoa National Park,2013-11-07,82.7,0.016,11,10,
American Samoa National Park,2013-11-08,83.5,0.264,11,9,
American Samoa National Park,2013-11-09,80.6,0.062,10.9,3,
American Samoa National Park,2013-11-10,80.6,0.032,10.7,6,
American Samoa National Park,2013-11-11,82.7,0.142,10.9,5,
American Samoa National Park,2013-11-12,81.9,0.524,10.9,4,
American Samoa National Park,2013-11-13,76.8,0.858,8.5,6,
American Samoa National Park,2013-11-14,79.7,0.1,11.1,8,
American Samoa National Park,2013-11-15,80,0.02,10.9,9,
American Samoa National Park,2013-11-16,82,0.092,10.9,8,
American Samoa National Park,2013-11-17,82.8,0.2,10.8,8,
American Samoa National Park,2013-11-18,81.6,0.083,10.6,9,
American Samoa National Park,2013-11-19,82.7,0.028,10.9,10,
American Samoa National Park,2013-11-20,81.6,0.04,10.5,5,
American Samoa National Park,2013-11-21,80.6,0.161,10.5,5,
American Samoa National Park,2013-11-22,80.5,0.031,10.8,5,
American Samoa National Park,2013-11-23,83.4,0.336,10.9,9,
American Samoa National Park,2013-11-24,83.3,0.609,10.5,5,
American Samoa National Park,2013-11-25,83.4,0.24,10.9,10,
American Samoa National Park,2013-11-26,84,0.02,10.9,10,
American Samoa National Park,2013-11-27,84.5,0.056,11,10,
American Samoa National Park,2013-11-28,80.5,0.342,10.2,9,
American Samoa National Park,2013-11-29,82.4,0.188,11,4,
American Samoa National Park,2013-11-30,79.8,0.791,9.6,4,
American Samoa National Park,2013-12-01,81.5,0.41,13.4,6,
American Samoa National Park,2013-12-02,80.7,0.148,10.6,5,
American Samoa National Park,2013-12-03,80.6,0.02,10.6,8,
American Samoa National Park,2013-12-04,80.6,0.2,11.1,7,
American Samoa National Park,2013-12-05,79.7,0.192,10.2,7,
American Samoa National Park,2013-12-06,79.3,0.224,9.4,4,
American Samoa National Park,2013-12-07,79.8,0.662,10.3,4,
American Samoa National Park,2013-12-08,82.1,0.079,11,8,
American Samoa National Park,2013-12-09,79.9,0.491,9.3,8,
American Samoa National Park,2013-12-10,80.3,2.623,9.8,7,
American Samoa National Park,2013-12-11,80.6,1.5,9.8,9,
American Samoa National Park,2013-12-12,82.3,0.039,10.8,7,
American Samoa National Park,2013-12-13,82.7,0.124,10.7,8,
American Samoa National Park,2013-12-14,81.9,1.201,10.8,10,
American Samoa National Park,2013-12-15,82.7,0.088,11,6,
American Samoa National Park,2013-12-16,83.7,0.06,11,7,
American Samoa National Park,2013-12-17,83.1,0.12,10.9,8,
American Samoa National Park,2013-12-18,83.4,0.012,11,9,
American Samoa National Park,2013-12-19,83.8,0.118,10.7,10,
American Samoa National Park,2013-12-20,82.9,0.256,10.8,4,
American Samoa National Park,2013-12-21,83.6,0.236,10.9,7,
American Samoa National Park,2013-12-22,83.7,0.123,11,9,
American Samoa National Park,2013-12-23,82.5,0.471,11,9,
American Samoa National Park,2013-12-24,78.8,0.051,9.7,6,
American Samoa National Park,2013-12-25,81.1,0.409,10.9,9,
American Samoa National Park,2013-12-26,81.7,0.06,10.9,10,
American Samoa National Park,2013-12-27,82.7,0.24,10.8,7,
American Samoa National Park,2013-12-28,82.8,0.02,11,6,
American Samoa National Park,2013-12-29,82.3,0.104,11,7,
American Samoa National Park,2013-12-30,82.3,0.144,10.8,7,
American Samoa National Park,2013-12-31,80.9,0.291,9.5,5,
American Samoa National Park,2014-01-01,79.1,1.051,7.5,4,
American Samoa National Park,2014-01-02,79.9,1.917,9.1,7,
American Samoa National Park,2014-01-03,81.1,0.461,9.7,6,
American Samoa National Park,2014-01-04,80.9,1.52,9.5,3,
American Samoa National Park,2014-01-05,81.6,0.52,8.9,5,
American Samoa National Park,2014-01-06,79.6,0.763,8.9,4,
American Samoa National Park,2014-01-07,79.5,0.909,8.8,4,
American Samoa National Park,2014-01-08,80,0.271,9.2,4,
American Samoa National Park,2014-01-09,80.7,2.492,9.9,5,
American Samoa National Park,2014-01-10,81.5,0.28,9.5,5,
American Samoa National Park,2014-01-11,81.6,0.184,10.7,5,
American Samoa National Park,2014-01-12,81.2,0.184,10.7,4,
American Samoa National Park,2014-01-13,79.8,0.059,10.5,6,
American Samoa National Park,2014-01-14,82,0.144,11,9,
American Samoa National Park,2014-01-15,82.1,0.118,11,7,
American Samoa National Park,2014-01-16,80.7,0.228,9.8,7,
American Samoa National Park,2014-01-17,80.6,0.02,10.8,7,
American Samoa National Park,2014-01-18,82.3,0.152,10.8,7,
American Samoa National Park,2014-01-19,80.6,0.128,10.9,8,
American Samoa National Park,2014-01-20,80.5,0.311,10.8,9,
American Samoa National Park,2014-01-21,81.4,0.118,10.9,9,
American Samoa National Park,2014-01-22,82.2,0.02,11,9,
American Samoa National Park,2014-01-23,83.1,0.024,11,7,
American Samoa National Park,2014-01-24,82,0.15,10.8,4,
American Samoa National Park,2014-01-25,80.4,0.156,10.2,4,
American Samoa National Park,2014-01-26,79.3,0.118,10,8,
American Samoa National Park,2014-01-27,80.4,0.172,10.7,4,
American Samoa National Park,2014-01-28,82.2,0.172,10.8,4,
American Samoa National Park,2014-01-29,83.3,0.032,10.8,6,
American Samoa National Park,2014-01-30,83.1,0.051,11,5,
American Samoa National Park,2014-01-31,82.9,0.012,10.9,5,
American Samoa National Park,2014-02-01,81.4,0.048,10.9,5,
American Samoa National Park,2014-02-02,83.8,0.351,10.9,5,
American Samoa National Park,2014-02-03,82.8,0.031,10.9,8,
American Samoa National Park,2014-02-04,82.7,0,10.9,10,
American Samoa National Park,2014-02-05,81.9,0.02,10.9,8,
American Samoa National Park,2014-02-06,81.2,0.201,10.7,10,
American Samoa National Park,2014-02-07,82.9,0.06,10.9,9,
American Samoa National Park,2014-02-08,82.7,0.188,10.4,9,
American Samoa National Park,2014-02-09,82.5,0.071,10.3,5,
American Samoa National Park,2014-02-10,84.2,0.012,10.9,7,
American Samoa National Park,2014-02-11,82.9,0,10.9,6,
American Samoa National Park,2014-02-12,83.1,0.339,10.9,7,
American Samoa National Park,2014-02-13,83.7,0,10.9,4,
American Samoa National Park,2014-02-14,82,0.116,10.7,8,
American Samoa National Park,2014-02-15,82,0.16,10.9,9,
American Samoa National Park,2014-02-16,83.9,0.012,10.9,6,
American Samoa National Park,2014-02-17,83,0.02,10.1,4,
American Samoa National Park,2014-02-18,82.3,0.642,10.4,4,
American Samoa National Park,2014-02-19,81.6,0.24,10.8,6,
American Samoa National Park,2014-02-20,81.2,0.358,10.5,5,
American Samoa National Park,2014-02-21,80.1,0.34,10.4,4,
American Samoa National Park,2014-02-22,81.5,0.272,10.9,6,
American Samoa National Park,2014-02-23,83.8,0.276,10.6,7,
American Samoa National Park,2014-02-24,82.7,0.051,10.5,2,
American Samoa National Park,2014-02-25,82.2,0.181,9.7,4,
American Samoa National Park,2014-02-26,82.3,0.92,9.9,3,
American Samoa National Park,2014-02-27,81.6,0.89,9.2,4,
American Samoa National Park,2014-02-28,83.2,0.385,10.6,5,
American Samoa National Park,2014-03-01,83.1,0.363,10.6,5,
American Samoa National Park,2014-03-02,83.9,0.142,10.9,6,
American Samoa National Park,2014-03-03,83.8,0.598,10.6,4,
American Samoa National Park,2014-03-04,82.9,0.268,10.7,5,
American Samoa National Park,2014-03-05,83.3,0.056,11,5,
American Samoa National Park,2014-03-06,81.8,1.89,10.2,4,
American Samoa National Park,2014-03-07,80.9,0.012,10.9,5,
American Samoa National Park,2014-03-08,81.7,0.196,10.7,3,
American Samoa National Park,2014-03-09,81.5,0.114,10.3,4,
American Samoa National Park,2014-03-10,82.8,0.039,10.9,7,
American Samoa National Park,2014-03-11,83.7,0.012,10.7,7,
American Samoa National Park,2014-03-12,83.1,0.02,10.9,5,
American Samoa National Park,2014-03-13,81.9,0.248,10.5,4,
American Samoa National Park,2014-03-14,82.4,0.11,10.7,3,
American Samoa National Park,2014-03-15,83.3,0.09,10,8,
American Samoa National Park,2014-03-16,84.1,0.048,10.8,10,
American Samoa National Park,2014-03-17,83.5,0.008,10.5,10,
American Samoa National Park,2014-03-18,82.7,0.024,10.4,10,
American Samoa National Park,2014-03-19,80.1,0.024,10.8,9,
American Samoa National Park,2014-03-20,79.9,0.493,10.9,9,
American Samoa National Park,2014-03-21,81.2,0,10.9,10,
American Samoa National Park,2014-03-22,81.8,0.008,11,8,
American Samoa National Park,2014-03-23,81.8,0.036,11,8,
American Samoa National Park,2014-03-24,81.6,0.259,10.6,9,
American Samoa National Park,2014-03-25,82.8,0.048,10.9,9,
American Samoa National Park,2014-03-26,81.2,0.012,10.8,8,
American Samoa National Park,2014-03-27,81.9,0.341,10.8,7,
American Samoa National Park,2014-03-28,82.1,0.169,10.8,4,
American Samoa National Park,2014-03-29,82.9,0.142,10.9,5,
American Samoa National Park,2014-03-30,82.2,0.068,11,7,
American Samoa National Park,2014-03-31,81.4,0.156,10.9,7,
American Samoa National Park,2014-04-01,78.8,0.331,9.9,7,
American Samoa National Park,2014-04-02,81.8,0.492,10.7,6,
American Samoa National Park,2014-04-03,83.5,0.118,10.6,7,
American Samoa National Park,2014-04-04,82.8,0.316,10.5,6,
American Samoa National Park,2014-04-05,83.4,0.831,11,7,
American Samoa National Park,2014-04-06,80.7,0.012,9.9,5,
American Samoa National Park,2014-04-07,82.5,0.137,10.3,4,
American Samoa National Park,2014-04-08,81.8,0.35,9.7,5,
American Samoa National Park,2014-04-09,82.6,0.012,10.5,7,
American Samoa National Park,2014-04-10,81.3,0.122,10.5,4,
American Samoa National Park,2014-04-11,82.3,0.22,10.1,8,
American Samoa National Park,2014-04-12,82.6,0.084,10.8,4,
American Samoa National Park,2014-04-13,82.8,0.048,10.9,9,
American Samoa National Park,2014-04-14,80.6,0.063,10.7,9,
American Samoa National Park,2014-04-15,81.9,0.048,10.8,8,
American Samoa National Park,2014-04-16,80.1,0.032,10.9,9,
American Samoa National Park,2014-04-17,79.3,0,10.9,9,
American Samoa National Park,2014-04-18,79.5,0.11,10.9,8,
American Samoa National Park,2014-04-19,78.2,0.174,8.8,8,
American Samoa National Park,2014-04-20,81.7,0.118,10.9,8,
American Samoa National Park,2014-04-21,82.6,0,11,9,
American Samoa National Park,2014-04-22,79.8,0,10.9,8,
American Samoa National Park,2014-04-23,81.1,0,10.6,8,
American Samoa National Park,2014-04-24,81.8,0.128,10.8,7,
American Samoa National Park,2014-04-25,79.3,0.15,11.8,6,
American Samoa National Park,2014-04-26,79.7,0.504,8.7,7,
American Samoa National Park,2014-04-27,80.6,0.973,9.4,7,
American Samoa National Park,2014-04-28,80.3,0.298,10.1,3,
American Samoa National Park,2014-04-29,79.2,0.051,10.2,3,
American Samoa National Park,2014-04-30,79.6,0.395,10,6,
American Samoa National Park,2014-05-01,80.1,0.866,10.9,7,
American Samoa National Park,2014-05-02,80.4,0.004,10.9,8,
American Samoa National Park,2014-05-03,81.2,0.012,10.6,9,
American Samoa National Park,2014-05-04,80.2,0,10.9,8,
American Samoa National Park,2014-05-05,80,0,11,9,
American Samoa National Park,2014-05-06,77,0.012,10.4,9,
American Samoa National Park,2014-05-07,78.6,0,10.9,9,
American Samoa National Park,2014-05-08,80,0.012,10.9,9,
American Samoa National Park,2014-05-09,80,0.031,10.9,8,
American Samoa National Park,2014-05-10,82.1,0.103,10.7,6,
