name,datetime,temp,precip,visibility,uvindex,severerisk
Great Smoky Mountains National Park,2023-12-18,41.4,0,9.9,6,10
Great Smoky Mountains National Park,2023-12-19,30.3,0,9.9,5,10
Great Smoky Mountains National Park,2023-12-20,31.4,0,9.9,5,10
Great Smoky Mountains National Park,2023-12-21,36.5,0,9.9,5,10
Great Smoky Mountains National Park,2023-12-22,41.5,0,9.9,4,10
Great Smoky Mountains National Park,2023-12-23,42.4,0,9.9,5,10
Great Smoky Mountains National Park,2023-12-24,45.9,0,8.8,5,10
Great Smoky Mountains National Park,2023-12-25,54.7,0.217,8.5,1,10
Great Smoky Mountains National Park,2023-12-26,55.7,0.678,5.6,3,10
Great Smoky Mountains National Park,2023-12-27,50.3,0.067,7.3,4,10
Great Smoky Mountains National Park,2023-12-28,40.3,0.003,9,6,10
Great Smoky Mountains National Park,2023-12-29,35.6,0,9.9,1,10
Great Smoky Mountains National Park,2023-12-30,37.9,0,9.9,2,10
Great Smoky Mountains National Park,2023-12-31,39.3,0,9.9,5,10
Grand Teton National Park,2010-01-01,25.6,0,6.1,2,
Grand Teton National Park,2010-01-02,28.2,0.021,7.6,4,
Grand Teton National Park,2010-01-03,19,0,8.1,4,
Grand Teton National Park,2010-01-04,18.8,0,9.8,3,
Grand Teton National Park,2010-01-05,27.9,0,5.1,3,
Grand Teton National Park,2010-01-06,17.7,0,8.2,5,
Grand Teton National Park,2010-01-07,-13.8,0,9.9,5,
Grand Teton National Park,2010-01-08,-9.7,0,9.8,5,
Grand Teton National Park,2010-01-09,1.2,0,9.9,4,
Grand Teton National Park,2010-01-10,12.5,0,8.9,4,
Grand Teton National Park,2010-01-11,5.6,0,8.4,5,
Grand Teton National Park,2010-01-12,9.7,0,8.1,4,
Grand Teton National Park,2010-01-13,25.2,0,9.9,4,
Grand Teton National Park,2010-01-14,23,0,7.5,4,
Grand Teton National Park,2010-01-15,15.6,0,9.9,5,
Grand Teton National Park,2010-01-16,16.4,0,9.9,4,
Grand Teton National Park,2010-01-17,15.8,0,9.9,5,
Grand Teton National Park,2010-01-18,20.6,0,8.8,2,
Grand Teton National Park,2010-01-19,25.6,0.004,6.3,3,
Grand Teton National Park,2010-01-20,14.6,0,9.4,4,
Grand Teton National Park,2010-01-21,18.3,0,7.8,3,
Grand Teton National Park,2010-01-22,23.6,0,5.2,4,
Grand Teton National Park,2010-01-23,24.5,0,5.8,4,
Grand Teton National Park,2010-01-24,19.1,0,7.6,4,
Grand Teton National Park,2010-01-25,17.4,0,7,4,
Grand Teton National Park,2010-01-26,21.4,0,7.2,3,
Grand Teton National Park,2010-01-27,23.7,0.007,8.2,5,
Grand Teton National Park,2010-01-28,8.4,0,9.2,5,
Grand Teton National Park,2010-01-29,7.2,0,9.6,5,
Grand Teton National Park,2010-01-30,8.8,0,9.7,5,
Grand Teton National Park,2010-01-31,18.3,0.006,4.8,4,
Grand Teton National Park,2010-02-01,19.7,0.039,7,4,
Grand Teton National Park,2010-02-02,16.7,0.006,9.6,4,
Grand Teton National Park,2010-02-03,21.8,0,7.6,4,
Grand Teton National Park,2010-02-04,22.4,0,6,5,
Grand Teton National Park,2010-02-05,21.6,0.038,6.5,4,
Grand Teton National Park,2010-02-06,22.3,0.036,5.9,6,
Grand Teton National Park,2010-02-07,6.8,0,9.9,6,
Grand Teton National Park,2010-02-08,0.9,0,9.9,6,
Grand Teton National Park,2010-02-09,3.5,0,9.7,6,
Grand Teton National Park,2010-02-10,8.1,0,8.8,5,
Grand Teton National Park,2010-02-11,16.4,0,7.6,6,
Grand Teton National Park,2010-02-12,25.5,0.026,5.9,5,
Grand Teton National Park,2010-02-13,25.7,0,7.6,6,
Grand Teton National Park,2010-02-14,11.1,0,9.5,6,
Grand Teton National Park,2010-02-15,21.8,0.038,6.9,3,
Grand Teton National Park,2010-02-16,22.6,0,7.4,6,
Grand Teton National Park,2010-02-17,23.1,0,7.5,5,
Grand Teton National Park,2010-02-18,16.7,0.012,7.5,6,
Grand Teton National Park,2010-02-19,12.7,0,9.4,5,
Grand Teton National Park,2010-02-20,12.7,0,9.1,5,
Grand Teton National Park,2010-02-21,5.5,0,9.9,7,
Grand Teton National Park,2010-02-22,-0.9,0,9.9,7,
Grand Teton National Park,2010-02-23,1.5,0,9.9,7,
Grand Teton National Park,2010-02-24,13.6,0,7.2,5,
Grand Teton National Park,2010-02-25,22.2,0.04,8.3,6,
Grand Teton National Park,2010-02-26,20.1,0,9.9,7,
Grand Teton National Park,2010-02-27,23.9,0,9.9,5,
Grand Teton National Park,2010-02-28,24.1,0,9.9,6,
Grand Teton National Park,2010-03-01,18.4,0,8.5,7,
Grand Teton National Park,2010-03-02,19.6,0,9.9,7,
Grand Teton National Park,2010-03-03,29.9,0.02,8.2,6,
Grand Teton National Park,2010-03-04,28.3,0,8.4,7,
Grand Teton National Park,2010-03-05,30.6,0.006,6.1,6,
Grand Teton National Park,2010-03-06,30,0,9.3,7,
Grand Teton National Park,2010-03-07,28.2,0,8.8,7,
Grand Teton National Park,2010-03-08,30.6,0.046,8,7,
Grand Teton National Park,2010-03-09,23.6,0,9.5,5,
Grand Teton National Park,2010-03-10,20.7,0.012,9.2,7,
Grand Teton National Park,2010-03-11,16.5,0,9.8,7,
Grand Teton National Park,2010-03-12,17.5,0,9.9,8,
Grand Teton National Park,2010-03-13,26.8,0,8.3,5,
Grand Teton National Park,2010-03-14,32.2,0.062,8.6,8,
Grand Teton National Park,2010-03-15,27.4,0,9.9,8,
Grand Teton National Park,2010-03-16,27.5,0,9.9,8,
Grand Teton National Park,2010-03-17,31.7,0,9.9,7,
Grand Teton National Park,2010-03-18,32.1,0,9.6,7,
Grand Teton National Park,2010-03-19,25.5,0,9.9,6,
Grand Teton National Park,2010-03-20,22.3,0,9.9,8,
Grand Teton National Park,2010-03-21,28.8,0,9.9,8,
Grand Teton National Park,2010-03-22,33,0,7.8,6,
Grand Teton National Park,2010-03-23,27.6,0.088,8.4,7,
Grand Teton National Park,2010-03-24,25,0.024,9.9,8,
Grand Teton National Park,2010-03-25,26.7,0,9.2,5,
Grand Teton National Park,2010-03-26,29.2,0.006,9,5,
Grand Teton National Park,2010-03-27,25.8,0.01,9.1,9,
Grand Teton National Park,2010-03-28,28.1,0,9.9,8,
Grand Teton National Park,2010-03-29,38.2,0,9.9,5,
Grand Teton National Park,2010-03-30,33.1,0.363,5.2,5,
Grand Teton National Park,2010-03-31,26.5,0,9.9,4,
Grand Teton National Park,2010-04-01,25.9,0.046,5.4,3,
Grand Teton National Park,2010-04-02,23.8,0,7.8,8,
Grand Teton National Park,2010-04-03,23.2,0,5.8,7,
Grand Teton National Park,2010-04-04,20.9,0.038,9.1,8,
Grand Teton National Park,2010-04-05,25.8,0.102,6.7,7,
Grand Teton National Park,2010-04-06,26.4,0.028,6.9,4,
Grand Teton National Park,2010-04-07,22.4,0.156,9.9,9,
Grand Teton National Park,2010-04-08,28.6,0,9.9,9,
Grand Teton National Park,2010-04-09,28.8,0,9.9,9,
Grand Teton National Park,2010-04-10,25.1,0,9.8,8,
Grand Teton National Park,2010-04-11,39.6,0,9.9,7,
Grand Teton National Park,2010-04-12,41.6,0.01,9.9,9,
Grand Teton National Park,2010-04-13,32,0.125,5.2,6,
Grand Teton National Park,2010-04-14,36.5,0.016,9.9,9,
Grand Teton National Park,2010-04-15,35,0,9.9,9,
Grand Teton National Park,2010-04-16,42.5,0,9.9,9,
Grand Teton National Park,2010-04-17,43.2,0,9.9,8,
Grand Teton National Park,2010-04-18,41.2,0,9.9,9,
Grand Teton National Park,2010-04-19,44.1,0,9.9,9,
Grand Teton National Park,2010-04-20,46.6,0,9.9,9,
Grand Teton National Park,2010-04-21,49.6,0.022,9.9,7,
Grand Teton National Park,2010-04-22,36.4,0.149,7.9,4,
Grand Teton National Park,2010-04-23,38.8,0.075,8.2,8,
Grand Teton National Park,2010-04-24,39.7,0,9.9,10,
Grand Teton National Park,2010-04-25,39.2,0,9.9,9,
Grand Teton National Park,2010-04-26,40,0,9.9,9,
Grand Teton National Park,2010-04-27,44.2,0.049,9.6,7,
Grand Teton National Park,2010-04-28,32.4,0.061,6.8,6,
Grand Teton National Park,2010-04-29,28.3,0.004,6.4,6,
Grand Teton National Park,2010-04-30,32.8,0.01,9.4,8,
Grand Teton National Park,2010-05-01,33.2,0,8.8,9,
Grand Teton National Park,2010-05-02,34.5,0.039,8.8,9,
Grand Teton National Park,2010-05-03,38.8,0.038,9.2,8,
Grand Teton National Park,2010-05-04,32.2,0,9.5,8,
Grand Teton National Park,2010-05-05,29.2,0,8.6,5,
Grand Teton National Park,2010-05-06,26.3,0,6.1,5,
Grand Teton National Park,2010-05-07,28.3,0.032,9.9,8,
Grand Teton National Park,2010-05-08,34.4,0,9.8,5,
Grand Teton National Park,2010-05-09,41.6,0,9.9,8,
Grand Teton National Park,2010-05-10,40.5,0,9.9,5,
Grand Teton National Park,2010-05-11,41.2,0,9.9,7,
Grand Teton National Park,2010-05-12,40.3,0,9.9,5,
Grand Teton National Park,2010-05-13,37.7,0,9.4,7,
Grand Teton National Park,2010-05-14,41.5,0,9.9,9,
Grand Teton National Park,2010-05-15,46,0,9.9,10,
Grand Teton National Park,2010-05-16,48.2,0,9.9,9,
Grand Teton National Park,2010-05-17,52.5,0,9.9,10,
Grand Teton National Park,2010-05-18,48.4,0.225,9.2,7,
Grand Teton National Park,2010-05-19,46.6,0.028,9.1,7,
Grand Teton National Park,2010-05-20,41.1,0.016,9.7,9,
Grand Teton National Park,2010-05-21,39.5,0.05,9.5,6,
Grand Teton National Park,2010-05-22,34.3,0.125,7.1,8,
Grand Teton National Park,2010-05-23,36.5,0.04,9.2,9,
Grand Teton National Park,2010-05-24,36.6,0.216,6,7,
Grand Teton National Park,2010-05-25,41.7,0,9.8,10,
Grand Teton National Park,2010-05-26,48.8,0,9.9,7,
Grand Teton National Park,2010-05-27,52.1,0.032,9.2,7,
Grand Teton National Park,2010-05-28,48.1,0.352,8.7,7,
Grand Teton National Park,2010-05-29,40.5,0.055,9.1,8,
Grand Teton National Park,2010-05-30,42.7,0,9.9,10,
Grand Teton National Park,2010-05-31,46.1,0.022,9.7,9,
Grand Teton National Park,2010-06-01,49.2,0.006,9.8,8,
Grand Teton National Park,2010-06-02,49.8,0,9.7,9,
Grand Teton National Park,2010-06-03,51.7,0.036,9.7,7,
Grand Teton National Park,2010-06-04,50,0.087,8.3,6,
Grand Teton National Park,2010-06-05,51.7,0.02,9.8,10,
Grand Teton National Park,2010-06-06,49.2,0.208,8,5,
Grand Teton National Park,2010-06-07,48.2,0.145,8.3,4,
Grand Teton National Park,2010-06-08,50.9,0,9.9,10,
Grand Teton National Park,2010-06-09,52.9,0.048,9.8,8,
Grand Teton National Park,2010-06-10,48.1,0.111,9.5,7,
Grand Teton National Park,2010-06-11,45.2,0,9.9,8,
Grand Teton National Park,2010-06-12,48,0,9.9,7,
Grand Teton National Park,2010-06-13,47.2,0.042,9.7,4,
Grand Teton National Park,2010-06-14,52.8,0,9.7,10,
Grand Teton National Park,2010-06-15,54.6,0.05,9.8,10,
Grand Teton National Park,2010-06-16,48.4,0.175,9,8,
Grand Teton National Park,2010-06-17,43.2,0,9.9,10,
Grand Teton National Park,2010-06-18,50.6,0,9.9,10,
Grand Teton National Park,2010-06-19,54.6,0,9.9,10,
Grand Teton National Park,2010-06-20,54.9,0,9.9,10,
Grand Teton National Park,2010-06-21,53.9,0,9.9,10,
Grand Teton National Park,2010-06-22,50.3,0.05,9.7,6,
Grand Teton National Park,2010-06-23,54.6,0,9.9,10,
Grand Teton National Park,2010-06-24,58.3,0,9.9,9,
Grand Teton National Park,2010-06-25,61.6,0,9.9,10,
Grand Teton National Park,2010-06-26,57.5,0,9.9,10,
Grand Teton National Park,2010-06-27,58.1,0,9.9,10,
Grand Teton National Park,2010-06-28,60.8,0,9.9,10,
Grand Teton National Park,2010-06-29,63.6,0.014,9.9,10,
Grand Teton National Park,2010-06-30,65.7,0.004,9.9,9,
Grand Teton National Park,2010-07-01,64,0,9.9,10,
Grand Teton National Park,2010-07-02,60.6,0,9.9,10,
Grand Teton National Park,2010-07-03,53.9,0,9.9,10,
Grand Teton National Park,2010-07-04,52.8,0,9.8,9,
Grand Teton National Park,2010-07-05,57.5,0,9.9,10,
Grand Teton National Park,2010-07-06,53.3,0,9.9,10,
Grand Teton National Park,2010-07-07,55.1,0,9.9,10,
Grand Teton National Park,2010-07-08,60.3,0,9.9,10,
Grand Teton National Park,2010-07-09,59.1,0.01,9.8,10,
Grand Teton National Park,2010-07-10,58.9,0.02,9.9,8,
Grand Teton National Park,2010-07-11,59.1,0.007,9.8,9,
Grand Teton National Park,2010-07-12,63.8,0,9.6,10,
Grand Teton National Park,2010-07-13,66.8,0,9.3,10,
Grand Teton National Park,2010-07-14,57.6,0,9.9,10,
Grand Teton National Park,2010-07-15,57.2,0,9.9,10,
Grand Teton National Park,2010-07-16,63.6,0,9.9,10,
Grand Teton National Park,2010-07-17,67.8,0,9.9,9,
Grand Teton National Park,2010-07-18,67.3,0,9.9,10,
Grand Teton National Park,2010-07-19,64,0,9.8,10,
Grand Teton National Park,2010-07-20,59.8,0,9.7,10,
Grand Teton National Park,2010-07-21,52.6,0.034,9.4,7,
Grand Teton National Park,2010-07-22,60.7,0,8.8,10,
Grand Teton National Park,2010-07-23,63.7,0,9.9,10,
Grand Teton National Park,2010-07-24,61,0,9.9,10,
Grand Teton National Park,2010-07-25,63.2,0,9.9,10,
Grand Teton National Park,2010-07-26,64.2,0,9.6,10,
Grand Teton National Park,2010-07-27,66.9,0.004,9.9,10,
Grand Teton National Park,2010-07-28,67.1,0.09,9.8,9,
Grand Teton National Park,2010-07-29,64.2,0,9.7,9,
Grand Teton National Park,2010-07-30,64.5,0.048,9.7,10,
Grand Teton National Park,2010-07-31,64.3,0,9.9,9,
Grand Teton National Park,2010-08-01,63.3,0,9,9,
Grand Teton National Park,2010-08-02,62.6,0,9.9,10,
Grand Teton National Park,2010-08-03,59.9,0.054,9.8,9,
Grand Teton National Park,2010-08-04,60.6,0,9.6,10,
Grand Teton National Park,2010-08-05,63.8,0.007,9.9,10,
Grand Teton National Park,2010-08-06,62.8,0.03,9.6,9,
Grand Teton National Park,2010-08-07,58.2,0.02,9.8,9,
Grand Teton National Park,2010-08-08,60.5,0,9.9,9,
Grand Teton National Park,2010-08-09,57.7,0.006,9.7,8,
Grand Teton National Park,2010-08-10,59.3,0.012,9.8,9,
Grand Teton National Park,2010-08-11,62.3,0,9.9,10,
Grand Teton National Park,2010-08-12,52.4,0.072,9.7,8,
Grand Teton National Park,2010-08-13,53.6,0.045,9.6,10,
Grand Teton National Park,2010-08-14,52.8,0.007,9.9,10,
Grand Teton National Park,2010-08-15,58.2,0,9.9,10,
Grand Teton National Park,2010-08-16,59.7,0,9.9,9,
Grand Teton National Park,2010-08-17,61.8,0,9.9,10,
Grand Teton National Park,2010-08-18,62,0,9.9,9,
Grand Teton National Park,2010-08-19,62.5,0,9.9,8,
Grand Teton National Park,2010-08-20,63,0,9.9,9,
Grand Teton National Park,2010-08-21,65.3,0,9.9,9,
Grand Teton National Park,2010-08-22,62.4,0.035,9.4,7,
Grand Teton National Park,2010-08-23,49.3,0,9.4,9,
Grand Teton National Park,2010-08-24,52.5,0,9.9,9,
Grand Teton National Park,2010-08-25,58.5,0,9.7,9,
Grand Teton National Park,2010-08-26,62.2,0,9.8,9,
Grand Teton National Park,2010-08-27,66.9,0,9.9,9,
Grand Teton National Park,2010-08-28,54.7,0.207,9.1,9,
Grand Teton National Park,2010-08-29,52.5,0.014,9.9,9,
Grand Teton National Park,2010-08-30,45.6,0.068,9.5,7,
Grand Teton National Park,2010-08-31,44.1,0,9.7,8,
Grand Teton National Park,2010-09-01,49.9,0,9.9,7,
Grand Teton National Park,2010-09-02,51.2,0,9.9,9,
Grand Teton National Park,2010-09-03,52.2,0,9.9,9,
Grand Teton National Park,2010-09-04,58.6,0,9.9,8,
Grand Teton National Park,2010-09-05,54.3,0,9.8,9,
Grand Teton National Park,2010-09-06,41.8,0,9.9,9,
Grand Teton National Park,2010-09-07,47.9,0,9.9,9,
Grand Teton National Park,2010-09-08,55.2,0,9.9,6,
Grand Teton National Park,2010-09-09,43.9,0.206,9.2,5,
Grand Teton National Park,2010-09-10,43.1,0.061,9.3,8,
Grand Teton National Park,2010-09-11,45.5,0,9.9,9,
Grand Teton National Park,2010-09-12,49.1,0,9.9,9,
Grand Teton National Park,2010-09-13,51.9,0,9.9,8,
Grand Teton National Park,2010-09-14,53.8,0,9.9,7,
Grand Teton National Park,2010-09-15,50.6,0,9.9,8,
Grand Teton National Park,2010-09-16,52.1,0,9.7,8,
Grand Teton National Park,2010-09-17,55,0,9.8,8,
Grand Teton National Park,2010-09-18,56.3,0,9.7,7,
Grand Teton National Park,2010-09-19,55.2,0,9.7,8,
Grand Teton National Park,2010-09-20,53,0,9.9,8,
Grand Teton National Park,2010-09-21,47.6,0,9.8,8,
Grand Teton National Park,2010-09-22,49.6,0,9.9,8,
Grand Teton National Park,2010-09-23,47.8,0,9.9,8,
Grand Teton National Park,2010-09-24,52.1,0,9.9,8,
Grand Teton National Park,2010-09-25,50.9,0,9.8,8,
Grand Teton National Park,2010-09-26,55,0,9.3,8,
Grand Teton National Park,2010-09-27,55,0,9.8,8,
Grand Teton National Park,2010-09-28,56.5,0,9.2,8,
Grand Teton National Park,2010-09-29,53.3,0,9.5,8,
Grand Teton National Park,2010-09-30,52,0,9.5,8,
Grand Teton National Park,2010-10-01,52.6,0,9.9,8,
Grand Teton National Park,2010-10-02,54.9,0,9.8,7,
Grand Teton National Park,2010-10-03,54.9,0,9.6,7,
Grand Teton National Park,2010-10-04,49.7,0.06,9.8,6,
Grand Teton National Park,2010-10-05,48.2,0,9.9,6,
Grand Teton National Park,2010-10-06,50.5,0.012,9.6,6,
Grand Teton National Park,2010-10-07,46.8,0.006,9.9,6,
Grand Teton National Park,2010-10-08,42.2,0.054,9.1,5,
Grand Teton National Park,2010-10-09,45.1,0.004,9.9,7,
Grand Teton National Park,2010-10-10,43.7,0,9.9,7,
Grand Teton National Park,2010-10-11,46.9,0.026,9.7,6,
Grand Teton National Park,2010-10-12,41,0,9.9,7,
Grand Teton National Park,2010-10-13,37.9,0.01,9.9,7,
Grand Teton National Park,2010-10-14,42.1,0,9.9,7,
Grand Teton National Park,2010-10-15,44.4,0,9.9,7,
Grand Teton National Park,2010-10-16,45.7,0,9.9,6,
Grand Teton National Park,2010-10-17,48.5,0,9.9,4,
Grand Teton National Park,2010-10-18,41.5,0,9.8,7,
Grand Teton National Park,2010-10-19,38.9,0,9.9,7,
Grand Teton National Park,2010-10-20,39.4,0,9.9,7,
Grand Teton National Park,2010-10-21,40.9,0,9.9,7,
Grand Teton National Park,2010-10-22,36.9,0,9.9,3,
Grand Teton National Park,2010-10-23,41,0.032,9.7,5,
Grand Teton National Park,2010-10-24,38.5,0.302,7.3,2,
Grand Teton National Park,2010-10-25,31.6,0.044,6.8,3,
Grand Teton National Park,2010-10-26,27.1,0,7,5,
Grand Teton National Park,2010-10-27,27.5,0.022,9.8,6,
Grand Teton National Park,2010-10-28,26.6,0.024,10.7,6,
Grand Teton National Park,2010-10-29,34.1,0,9.9,6,
Grand Teton National Park,2010-10-30,34.5,0.06,9.5,4,
Grand Teton National Park,2010-10-31,36.8,0.058,9.1,2,
Grand Teton National Park,2010-11-01,34.9,0.004,9.9,5,
Grand Teton National Park,2010-11-02,34.2,0,9.6,6,
Grand Teton National Park,2010-11-03,32.9,0,6,6,
Grand Teton National Park,2010-11-04,32.8,0,6.7,6,
Grand Teton National Park,2010-11-05,35.3,0,9.3,6,
Grand Teton National Park,2010-11-06,40.4,0,9.9,5,
Grand Teton National Park,2010-11-07,40.6,0,9.9,5,
Grand Teton National Park,2010-11-08,36,0.098,8.2,3,
Grand Teton National Park,2010-11-09,26.9,0,8.2,4,
Grand Teton National Park,2010-11-10,21.9,0.01,9.4,4,
Grand Teton National Park,2010-11-11,22.7,0.004,9.7,5,
Grand Teton National Park,2010-11-12,23.8,0.024,9.2,4,
Grand Teton National Park,2010-11-13,26.1,0.036,8.3,5,
Grand Teton National Park,2010-11-14,28.8,0.018,5.1,2,
Grand Teton National Park,2010-11-15,32.5,0.072,7.8,5,
Grand Teton National Park,2010-11-16,31.9,0.089,8.2,3,
Grand Teton National Park,2010-11-17,26.2,0,9.7,4,
Grand Teton National Park,2010-11-18,36.9,0,9.9,4,
Grand Teton National Park,2010-11-19,37.9,0,9.8,2,
Grand Teton National Park,2010-11-20,31.1,0.06,4.9,1,
Grand Teton National Park,2010-11-21,20.7,0,7,2,
Grand Teton National Park,2010-11-22,19.8,0,3.4,3,
Grand Teton National Park,2010-11-23,18.9,0,2.6,2,
Grand Teton National Park,2010-11-24,0.3,0,9.1,3,
Grand Teton National Park,2010-11-25,-1.5,0,8.5,4,
Grand Teton National Park,2010-11-26,6.3,0,8.8,4,
Grand Teton National Park,2010-11-27,18.1,0,8.6,2,
Grand Teton National Park,2010-11-28,22.7,0,4.4,2,
Grand Teton National Park,2010-11-29,9.1,0,9.3,5,
Grand Teton National Park,2010-11-30,4.8,0,9.8,4,
Grand Teton National Park,2010-12-01,22.3,0,5.6,2,
Grand Teton National Park,2010-12-02,33.2,0.108,8.1,2,
Grand Teton National Park,2010-12-03,28.4,0.042,6.5,4,
Grand Teton National Park,2010-12-04,16.6,0,9.8,3,
Grand Teton National Park,2010-12-05,25.9,0.034,9.7,4,
Grand Teton National Park,2010-12-06,21.6,0.059,5.3,2,
Grand Teton National Park,2010-12-07,27.3,0.012,7.5,4,
Grand Teton National Park,2010-12-08,24.5,0.004,7.3,3,
Grand Teton National Park,2010-12-09,33.2,0.004,9.3,4,
Grand Teton National Park,2010-12-10,30.4,0.008,7.8,3,
Grand Teton National Park,2010-12-11,20.7,0,8,4,
Grand Teton National Park,2010-12-12,32.5,0.028,7.7,3,
Grand Teton National Park,2010-12-13,38.6,0,9.9,3,
Grand Teton National Park,2010-12-14,34.6,0.012,7.2,2,
Grand Teton National Park,2010-12-15,20.1,0.006,9.4,4,
Grand Teton National Park,2010-12-16,7.3,0,9.4,4,
Grand Teton National Park,2010-12-17,-0.3,0,9.8,4,
Grand Teton National Park,2010-12-18,11.1,0,7.4,3,
Grand Teton National Park,2010-12-19,27.4,0.095,3.2,2,
Grand Teton National Park,2010-12-20,23.5,0,8.6,3,
Grand Teton National Park,2010-12-21,12.3,0,9.9,4,
Grand Teton National Park,2010-12-22,22.3,0.006,6.5,2,
Grand Teton National Park,2010-12-23,26.7,0.028,8.2,4,
Grand Teton National Park,2010-12-24,14.6,0.01,8.8,4,
Grand Teton National Park,2010-12-25,5,0.012,8.2,4,
Grand Teton National Park,2010-12-26,12.9,0,8.4,3,
Grand Teton National Park,2010-12-27,24.6,0,7.8,4,
Grand Teton National Park,2010-12-28,22.8,0,9.1,3,
Grand Teton National Park,2010-12-29,24.5,0,4.4,1,
Grand Teton National Park,2010-12-30,8.4,0,6.2,2,
Grand Teton National Park,2010-12-31,-3.4,0,9,4,
Grand Teton National Park,2011-01-01,-3,0,7.2,3,
Grand Teton National Park,2011-01-02,0.8,0,6.7,3,
Grand Teton National Park,2011-01-03,-2.9,0,8.6,4,
Grand Teton National Park,2011-01-04,0.9,0,8,4,
Grand Teton National Park,2011-01-05,14.4,0,7,4,
Grand Teton National Park,2011-01-06,18.1,0,9.7,4,
Grand Teton National Park,2011-01-07,23.7,0.006,9.6,4,
Grand Teton National Park,2011-01-08,24.1,0,9.1,3,
Grand Teton National Park,2011-01-09,5,0,7.8,4,
Grand Teton National Park,2011-01-10,-1,0,5.8,3,
Grand Teton National Park,2011-01-11,3.6,0,8.3,5,
Grand Teton National Park,2011-01-12,8.6,0,7.7,3,
Grand Teton National Park,2011-01-13,29.1,0.018,4.9,4,
Grand Teton National Park,2011-01-14,31.8,0.022,9.3,4,
Grand Teton National Park,2011-01-15,34.4,0,9.6,4,
Grand Teton National Park,2011-01-16,33.6,0.134,5.9,3,
Grand Teton National Park,2011-01-17,35.7,0.004,8.8,2,
Grand Teton National Park,2011-01-18,29.3,0,7.8,3,
Grand Teton National Park,2011-01-19,19,0.012,8,5,
Grand Teton National Park,2011-01-20,4.9,0,8.3,5,
Grand Teton National Park,2011-01-21,23.7,0,8.1,5,
Grand Teton National Park,2011-01-22,21.9,0,8,3,
Grand Teton National Park,2011-01-23,14.1,0,9.4,5,
Grand Teton National Park,2011-01-24,11.2,0.012,9.4,5,
Grand Teton National Park,2011-01-25,18.2,0,6.7,5,
Grand Teton National Park,2011-01-26,18.2,0,7.6,5,
Grand Teton National Park,2011-01-27,19.3,0.012,8.6,5,
Grand Teton National Park,2011-01-28,13.1,0,6.6,5,
Grand Teton National Park,2011-01-29,23,0,8.7,5,
Grand Teton National Park,2011-01-30,27.4,0.022,9.4,4,
Grand Teton National Park,2011-01-31,13.6,0,8.7,6,
Grand Teton National Park,2011-02-01,-8.7,0,9.9,6,
Grand Teton National Park,2011-02-02,-15.2,0,9.9,6,
Grand Teton National Park,2011-02-03,-1.3,0,9.9,6,
Grand Teton National Park,2011-02-04,17.3,0,8.5,5,
Grand Teton National Park,2011-02-05,24.6,0.02,8.6,4,
Grand Teton National Park,2011-02-06,11.6,0,9.3,5,
Grand Teton National Park,2011-02-07,23.6,0,4.6,3,
Grand Teton National Park,2011-02-08,6.6,0,9.6,6,
Grand Teton National Park,2011-02-09,-4,0,9.9,6,
Grand Teton National Park,2011-02-10,9.5,0,7.8,5,
Grand Teton National Park,2011-02-11,16.2,0.018,9.6,6,
Grand Teton National Park,2011-02-12,28.8,0.006,9.7,6,
Grand Teton National Park,2011-02-13,32.2,0,9.9,6,
Grand Teton National Park,2011-02-14,23.1,0,9.9,6,
Grand Teton National Park,2011-02-15,33.5,0,9.9,6,
Grand Teton National Park,2011-02-16,28.3,0,8.1,6,
Grand Teton National Park,2011-02-17,19.9,0,7.3,5,
Grand Teton National Park,2011-02-18,22.7,0,9.4,7,
Grand Teton National Park,2011-02-19,19,0,7.3,4,
Grand Teton National Park,2011-02-20,23.5,0,5.7,4,
Grand Teton National Park,2011-02-21,19.1,0,8.8,6,
Grand Teton National Park,2011-02-22,20,0,6.1,4,
Grand Teton National Park,2011-02-23,18,0,6.8,6,
Grand Teton National Park,2011-02-24,17.5,0,5.6,5,
Grand Teton National Park,2011-02-25,16.5,0.004,5.7,4,
Grand Teton National Park,2011-02-26,13.7,0,9.6,7,
Grand Teton National Park,2011-02-27,14,0,9.9,7,
Grand Teton National Park,2011-02-28,21.8,0,9.9,5,
Grand Teton National Park,2011-03-01,27.4,0.024,9.9,7,
Grand Teton National Park,2011-03-02,23.1,0.01,8.8,7,
Grand Teton National Park,2011-03-03,31.3,0.024,9,6,
Grand Teton National Park,2011-03-04,25.7,0,8.9,6,
Grand Teton National Park,2011-03-05,25.5,0,8.2,6,
Grand Teton National Park,2011-03-06,28.2,0.076,6.1,5,
Grand Teton National Park,2011-03-07,20.4,0,8.3,7,
Grand Teton National Park,2011-03-08,23.8,0,5.4,7,
Grand Teton National Park,2011-03-09,27.4,0.079,9.6,7,
Grand Teton National Park,2011-03-10,37.3,0.035,9.4,8,
Grand Teton National Park,2011-03-11,30.6,0,9.9,8,
Grand Teton National Park,2011-03-12,27.6,0,9.9,7,
Grand Teton National Park,2011-03-13,27.8,0,9.8,8,
Grand Teton National Park,2011-03-14,34,0,8.3,4,
Grand Teton National Park,2011-03-15,32,0.006,9.7,7,
Grand Teton National Park,2011-03-16,33.8,0.112,5.4,3,
Grand Teton National Park,2011-03-17,24.5,0,9,7,
Grand Teton National Park,2011-03-18,18.3,0,9.9,8,
