OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01800717,Sample-Routine,Water,Surface Water,2018-08-20,11:30:00,PDT,,,,,,,,,,,,,,,USGS-10243230,,L-2428703 Samples were received chilled at the WHOI lab.,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-111834238,,,Oxygen-18/Oxygen-16 ratio,Total,-15.09,per mil,,Accepted,,Actual,,,,,,,,,,,82085,,,,,,,,,MS020,USGS,"Oxygen-18/16, wu, by MS",,USGS TMR 10-C1,"USGS-NRP, Stable Isotope Lab, Reston, VA",2018-09-28,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01201017,Sample-Routine,Water,Wet Fall Material,2012-06-07,12:00:00,PDT,2012-10-15,12:00:59,PDT,,,,,,,,,,,,USGS-385409114185401,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-105136870,,,Precipitation,,9.50,in,,Preliminary,,Actual,,,,,,,,,,,00193,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01300730,Sample-Routine,Water,Wet Fall Material,2012-10-15,12:00:00,PDT,2013-06-06,12:00:59,PDT,,,,,,,,,,,,USGS-385409114185401,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-105136915,,,Precipitation,,12.75,in,,Preliminary,,Actual,,,,,,,,,,,00193,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01102051,Sample-Routine,Water,Wet Fall Material,2011-06-29,12:00:00,PDT,2011-10-20,12:00:59,PDT,,,,,,,,,,,,USGS-385409114185401,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-105136817,,,Precipitation,,6.25,in,,Preliminary,,Actual,,,,,,,,,,,00193,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067506,,,"Temperature, water",,7.8,deg C,,Preliminary,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067507,,,"Temperature, air",,14.5,deg C,,Preliminary,,Actual,,,,,,,,,,,00020,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067508,,,"Stream flow, instantaneous",,13,ft3/s,,Preliminary,,Actual,,,,,,,,,,,00061,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067509,,,Specific conductance,Total,62,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067510,,,"Acidity, (H+)",Total,0.00006,mg/l,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067511,,,Oxygen,Dissolved,10.3,mg/l,,Preliminary,,Actual,,,,,,,,,,,00300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067512,,,pH,Total,7.2,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100307,Sample-Routine,Water,Surface Water,2011-04-19,14:15:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067513,,,"Stream flow, instantaneous",,0.37,m3/sec,,Preliminary,,Actual,,,,,,,,,,,30209,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809790,,,Oxygen,Dissolved,10.8,mg/l,,Preliminary,,Actual,,,,,,,,,,,00300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809784,,,"Temperature, water",,1.2,deg C,,Preliminary,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809785,,,"Temperature, air",,3.0,deg C,,Preliminary,,Actual,,,,,,,,,,,00020,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809786,,,Barometric pressure,,590,mm/Hg,,Preliminary,,Actual,,,,,,,,,,,00025,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809787,,,"Stream flow, instantaneous",,3.7,ft3/s,,Preliminary,,Actual,,,,,,,,,,,00061,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809788,,,Specific conductance,Total,51,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809789,,,"Acidity, (H+)",Total,0.00002,mg/l,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809791,,,Oxygen,Dissolved,99,% saturatn,,Preliminary,,Actual,,,,,,,,,,,00301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809792,,,pH,Total,7.7,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809793,,,"Stream flow, instantaneous",,0.11,m3/sec,,Preliminary,,Actual,,,,,,,,,,,30209,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809795,,,Deuterium/Hydrogen ratio,Total,-108,per mil,,Preliminary,,Actual,,,,,,,,,,,82082,,,,,,,,,MS007,USGS,"Deuterium/Protium, wu, MS",,USGS TMR 10-C1,"USGS-NRP, Stable Isotope Lab, Reston, VA",2011-03-15,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100157,Sample-Routine,Water,Surface Water,2011-01-25,13:55:00,PST,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-86809796,,,Oxygen-18/Oxygen-16 ratio,Total,-14.83,per mil,,Preliminary,,Actual,,,,,,,,,,,82085,,,,,,,,,MS020,USGS,"Oxygen-18/16, wu, by MS",,USGS TMR 10-C1,"USGS-NRP, Stable Isotope Lab, Reston, VA",2011-03-15,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067521,,,pH,Total,7.0,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067515,,,"Temperature, water",,4.5,deg C,,Preliminary,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067516,,,"Temperature, air",,8.5,deg C,,Preliminary,,Actual,,,,,,,,,,,00020,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067517,,,"Stream flow, instantaneous",,45,ft3/s,,Preliminary,,Actual,,,,,,,,,,,00061,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067518,,,Specific conductance,Total,47,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067519,,,"Acidity, (H+)",Total,0.00010,mg/l,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067520,,,Oxygen,Dissolved,10.1,mg/l,,Preliminary,,Actual,,,,,,,,,,,00300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01100308,Sample-Routine,Water,Surface Water,2011-06-02,10:20:00,PDT,,,,,,,,,,,,,,,USGS-385928114144201,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-88067522,,,"Stream flow, instantaneous",,1.3,m3/sec,,Preliminary,,Actual,,,,,,,,,,,30209,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01201024,Sample-Routine,Water,Wet Fall Material,2011-10-20,12:00:00,PDT,2012-06-07,12:00:59,PDT,,,,,,,,,,,,USGS-385409114185401,,,,Not applicable,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-105136877,,,Precipitation,,6.50,in,,Preliminary,,Actual,,,,,,,,,,,00193,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900863,,,"Hardness, Ca, Mg",,18.6,mg/l CaCO3,,Preliminary,,Actual,,,,,,,,,,,00900,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900864,,,"Hardness, non-carbonate",Dissolved,0.0,mg/l CaCO3,,Preliminary,,Actual,,,,,,,,,,,00904,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900855,,,Specific conductance,Total,51,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,00095,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900856,,,"Acidity, (H+)",Total,0.00047,mg/l,,Preliminary,,Actual,,,,,,,,,,,00191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900857,,,pH,Total,6.3,std units,,Preliminary,,Actual,,,,,,,,,,,00400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900858,,,pH,Total,7.6,std units,,Preliminary,,Estimated,,,,,,,,,,High variability: questionable precision and (or) accuracy exists for pH (LC68) When Specific Conductance (LC69)  is less than 100 uS/cm,00403,,,,,,,,,EL006,USGS,"pH, lab, auto glass electrode",,"USGS TWRI 5-A1/1989, p 363","USGS-National Water Quality Lab, Denver, CO",2010-05-28,"high variability, questionable precision and accuracysee result laboratory comment",,Lower Reporting Limit,0.1,std units,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900859,,,Carbon dioxide,Total,16,mg/l,,Preliminary,,Actual,,,,,,,,,,,00405,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900860,Not Detected,,Inorganic nitrogen (nitrate and nitrite),Dissolved,,,,Preliminary,,Actual,,,,,,,,,,,00631,,,,,,,,,CL048,USGS,"Nutrients, wf, Cd reduct, color",,"USGS OF 93-125, p 157","USGS-National Water Quality Lab, Denver, CO",2010-06-01,,,Laboratory Reporting Level,0.04,mg/l as N,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900861,,,Orthophosphate,Dissolved,0.016,mg/l asPO4,,Preliminary,,Estimated,,,,,,,,,,,00660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900862,,,Orthophosphate,Dissolved,0.005,mg/l as P,,Preliminary,,Estimated,,,,,,,,,,,00671,,,,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)",,"Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2010-06-25,below the reporting level but at or above the detection level,,Laboratory Reporting Level,0.008,mg/l as P,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900865,,,Calcium,Dissolved,5.35,mg/l,,Preliminary,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2010-06-14,,,Laboratory Reporting Level,0.044,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900866,,,Magnesium,Dissolved,1.27,mg/l,,Preliminary,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2010-06-14,,,Laboratory Reporting Level,0.016,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900867,,,Sodium,Dissolved,3.12,mg/l,,Preliminary,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2010-06-14,,,Laboratory Reporting Level,0.10,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900868,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.31,None,,Preliminary,,Actual,,,,,,,,,,,00931,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900869,,,"Sodium, percent total cations",,26,%,,Preliminary,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900870,,,Potassium,Dissolved,0.42,mg/l,,Preliminary,,Actual,,,,,,,,,,,00935,,,,,,,,,PLO03,USGS,"Potassium, wf, by ICP-OES",,Standard Methods,"USGS-National Water Quality Lab, Denver, CO",2010-06-14,,,Laboratory Reporting Level,0.064,mg/l,,,NWIS
USGS-NV,USGS Nevada Water Science Center,nwisnv.01.01000425,Sample-Routine,Water,Groundwater,2010-05-20,17:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-385931114135401,,,,Not applicable,Not applicable,,,USGS,USGS,USGS,,Unknown,NWIS-84900871,,,Chloride,Dissolved,1.83,mg/l,,Preliminary,,Actual,,,,,,,,,,,00940,,,,,,,,,IC022,USGS,"Anions, wf, IC",,"Standard Methods (22d ed), 2012, p 4-5 - 4-7","USGS-National Water Quality Lab, Denver, CO",2010-06-08,,,Laboratory Reporting Level,0.12,mg/l,,,NWIS
