OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677772,Detected Not Quantified,as P,"Total Phosphorus, mixed forms",Dissolved,,umol/L,,Final,,Actual,,,,,6.402095372,0.9905948244,,,,,,,,,,,,,,SIEN_EPA_8270M,11NPSWRD_WQX,Modification of Semivolatile Organic Compounds by GC/MS,,,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677772/resdetectqntlmts,Lower Quantitation Limit,0.07773,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677765,,,Sodium,Dissolved,12.134,umol/L,,Final,,Actual,,,,,2.5870688137,0.9416980361,,,,3 significant figure(s) of result.,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677765/resdetectqntlmts,Lower Quantitation Limit,0.13674,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677763,,,Magnesium,Dissolved,2.346,umol/L,,Final,,Actual,,,,,2.0596935169,0.9611235076,,,,3 significant figure(s) of result.,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677763/resdetectqntlmts,Lower Quantitation Limit,0.26076,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_FLD_WTR_R0,Field Msr/Obs,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_INSITU,11NPSWRD_WQX,Sierra Network In situ Measurements with Probe,In situ measurement with probe,Probe/Sensor,STORET-993677761,,,Specific conductance,None,8.2,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,2 significant figure(s) of result.,,,,,,,,,,SIEN_PROBE,11NPSWRD_WQX,SIEN Probe,,,,2010-08-23,,,,,,,2023-11-17T17:00:38,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677771,,,Total Particulate Carbon,Non-Filterable (Particle),147.2926,ug/L,,Final,,Actual,,,,,-88,-88,,,,4 significant figure(s) of result.,,,,,,,,,,440(W),USEPA,440 W  ~ Determination of Carbon and Nitrogen,,,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677771/resdetectqntlmts,Lower Quantitation Limit,59.148,ug/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677770,,as N,Nitrogen,Non-Filterable (Particle),9.55,ug/L,,Final,,Actual,,,,,-88,-88,,,,2 significant figure(s) of result.,,,,,,,,,,440(W),USEPA,440 W  ~ Determination of Carbon and Nitrogen,,,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677770/resdetectqntlmts,Lower Quantitation Limit,3.7206,ug/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677766,,,Calcium,Dissolved,28.773,umol/L,,Final,,Actual,,,,,2.1297674499,0.9572092372,,,,3 significant figure(s) of result.,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677766/resdetectqntlmts,Lower Quantitation Limit,0.0795,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677768,,as N,Nitrate,Dissolved,2.009,umol/L,,Final,,Actual,,,,,1.0208737729,0.9963174012,,,,3 significant figure(s) of result.,,,,,,,,,,300.1,USEPA,Determination of Inorganic Anions in Drinking Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4674/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677768/resdetectqntlmts,Lower Quantitation Limit,1.02714,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677764,,,Potassium,Dissolved,4.955,umol/L,,Final,,Actual,,,,,4.3127572608,1.0125600833,,,,3 significant figure(s) of result.,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677764/resdetectqntlmts,Lower Quantitation Limit,0.16218,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677775,Not Reported,,pH,None,,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,SIEN_PROBE,11NPSWRD_WQX,SIEN Probe,,,"University of California, Riverside-Sickman Lab",2010-08-23,,,,,,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0,Sample-Routine,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_GRAB,11NPSWRD_WQX,Sierra Network Grab Sample Procedure,Grab sample,Water Bottle,STORET-993677767,,,Chloride,Dissolved,1.974,umol/L,,Final,,Actual,,,,,6.3914584475,0.9711551831,,,,3 significant figure(s) of result.,,,,,,,,,,300.1,USEPA,Determination of Inorganic Anions in Drinking Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4674/,"University of California, Riverside-Sickman Lab",2010-08-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_LAB_WTR_R0/results/993677767/resdetectqntlmts,Lower Quantitation Limit,0.9858,umol/L,,2023-11-17T17:00:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-KICA_S036-OUT_2301_20100823_FLD_WTR_R0,Field Msr/Obs,Water,,2010-08-23,14:35:00,PST,2010-08-23,16:20:00,PST,Surface,,,,,,,,SIEN_LAKES,SIEN Lake Monitoring,SIEN,11NPSWRD_WQX-KICA_S036-OUT,Sphinx Lake Outlet,,,,,36.7305660000,-118.5173700000,SIEN_INSITU,11NPSWRD_WQX,Sierra Network In situ Measurements with Probe,In situ measurement with probe,Probe/Sensor,STORET-993677759,,,"Temperature, water",None,16.4,deg C,,Final,,Actual,,,,,,,,,,3 significant figure(s) of result.,,,,,,,,,,SIEN_PROBE,11NPSWRD_WQX,SIEN Probe,,,,2010-08-23,,,,,,,2023-11-17T17:00:38,STORET
