OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150820_WATER_0,Sample-Routine,Water,,2015-08-20,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832217,Not Detected,,Beryllium,Dissolved,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-08-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150820_WATER_0/results/975832217/resdetectqntlmts,Lower Quantitation Limit,1,ug/L,,2023-06-06T20:14:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0,Sample-Routine,Water,,2015-10-01,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832294,Not Detected,,Copper,Dissolved,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-10-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0/results/975832294/resdetectqntlmts,Lower Quantitation Limit,10,ug/L,,2023-06-06T20:14:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150617_WATER_0,Sample-Routine,Water,,2015-06-17,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,HOBO in previous location,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832073,,,Barium,Total,26.3,ug/L,H,Accepted,,Actual,,,,,,,,,,Holding time exceeded,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-06-17,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150617_WATER_0/results/975832073/resdetectqntlmts,Lower Quantitation Limit,4,ug/L,,2023-06-06T20:14:27,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_0,Sample-Routine,Water,,2015-07-15,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,Scouting report,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832160,Not Detected,,Silver,Total,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.8(W),USEPA,200.8 W  ~ Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-07-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_0/results/975832160/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2023-06-06T20:14:36,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0,Sample-Routine,Water,,2015-10-01,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832293,Not Detected,,Chromium,Dissolved,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-10-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0/results/975832293/resdetectqntlmts,Lower Quantitation Limit,5,ug/L,,2023-06-06T20:14:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150820_WATER_0,Sample-Routine,Water,,2015-08-20,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832242,,as P,Orthophosphate,Dissolved,0.000573683,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,Kiowa_LachatQC8500,11NPSWRD_WQX,CU's Kiowa Lab's Lachat QuikChem 8500 Series 2 Flow Injection Analyzer,,,Kiowa Labs,2015-08-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150820_WATER_0/results/975832242/resdetectqntlmts,Method Detection Level,0.000496545,mg/L,,2023-06-06T20:14:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_0,Sample-Routine,Water,,2015-07-15,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,Scouting report,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832158,Not Detected,,Selenium,Dissolved,,mg/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.8(W),USEPA,200.8 W  ~ Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-07-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_0/results/975832158/resdetectqntlmts,Lower Quantitation Limit,0.001,mg/L,,2023-06-06T20:14:36,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_0,Sample-Routine,Water,,2015-07-15,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,Scouting report,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832174,,as S,Sulfate,Dissolved,0.379860498,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,Kiowa_Metrohm761_IC,11NPSWRD_WQX,CU's Kiowa Lab's Metrohm 761 Compact Ion Chromatography,,,Kiowa Labs,2015-07-15,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_0/results/975832174/resdetectqntlmts,Method Detection Level,0.001023839,mg/L,,2023-06-06T20:14:36,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0,Sample-Routine,Water,,2015-10-01,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832318,Not Detected,as N,Nitrite,Dissolved,,mg/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,Kiowa_LachatQC8500,11NPSWRD_WQX,CU's Kiowa Lab's Lachat QuikChem 8500 Series 2 Flow Injection Analyzer,,,Kiowa Labs,2015-10-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0/results/975832318/resdetectqntlmts,Method Detection Level,0.001325513,mg/L,,2023-06-06T20:14:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0,Sample-Routine,Water,,2015-10-01,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832303,Not Detected,,Copper,Total,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-10-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0/results/975832303/resdetectqntlmts,Lower Quantitation Limit,10,ug/L,,2023-06-06T20:14:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150617_WATER_0,Sample-Routine,Water,,2015-06-17,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,HOBO in previous location,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832079,Not Detected,,Silver,Dissolved,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.8(W),USEPA,200.8 W  ~ Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-06-17,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150617_WATER_0/results/975832079/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2023-06-06T20:14:27,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150820_WATER_0,Sample-Routine,Water,,2015-08-20,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832212,Not Detected,,Iron,Dissolved,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-08-20,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150820_WATER_0/results/975832212/resdetectqntlmts,Lower Quantitation Limit,100,ug/L,,2023-06-06T20:14:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150617_WATER_0,Sample-Routine,Water,,2015-06-17,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,HOBO in previous location,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832090,,as P,Orthophosphate,Dissolved,0.001291389,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,Kiowa_LachatQC8500,11NPSWRD_WQX,CU's Kiowa Lab's Lachat QuikChem 8500 Series 2 Flow Injection Analyzer,,,Kiowa Labs,2015-06-17,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20150617_WATER_0/results/975832090/resdetectqntlmts,Method Detection Level,0.000496545,mg/L,,2023-06-06T20:14:27,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_F_0,Field Msr/Obs,Water,,2015-07-15,14:31:21,MDT,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,Scouting report,,,,48.6912000000,-113.7170000000,ROMN_SONDE,11NPSWRD_WQX,Rocky Mountain Network Sonde,"Discrete field measurements by different makes and models of sondes used by the Rocky Mountain Network.  To determine the actual make and model employed, consult the result analytical procedure ID.",Probe/Sensor,STORET-975832194,,,Dissolved oxygen (DO),,7.885,mg/L,,Accepted,,Actual,,,,,,,,,,Logger Standard Difference=0.1,,,,,,,,,,ROMN_IS_9000_9500,11NPSWRD_WQX,ROMN Insitu Water Quality with InSitu 9000 or 9500 Sonde,,,,2015-07-15,,,,,,,2023-06-06T20:14:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0,Sample-Routine,Water,,2015-10-01,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832306,Not Detected,,Silver,Dissolved,,ug/L,=;LT;MDL,Accepted,,Actual,,,,,,,,,,Reported value was at or below the method detection limit (MDL) and entered at the MDL. Reporting limit not known.,,,,,,,,,,200.8(W),USEPA,200.8 W  ~ Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,U.S. Environmental Protection Agency Region 8 Laboratory,2015-10-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-ROMN_GLAC_S04_20151001_WATER_0/results/975832306/resdetectqntlmts,Lower Quantitation Limit,0.5,ug/L,,2023-06-06T20:14:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150820_WATER_0,Sample-Routine,Water,,2015-08-20,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832243,Detected Not Quantified,as P,Organic phosphorus,Dissolved,,mg/L,NFNS;RA,Accepted,,Actual,,,,,,,,,,Comparison of nutrient fractions (e.g. filtered > unfiltered) or nutrient species (e.g. PO4 > TP) are not consistent. Results fall outside the normal limits of variability and do not meet Data Quality Objectives. Reanalyses were performed with consistent,,,,,,,,,,Kiowa_LachatQC8500,11NPSWRD_WQX,CU's Kiowa Lab's Lachat QuikChem 8500 Series 2 Flow Injection Analyzer,,,Kiowa Labs,2015-08-20,,,,,,,2023-06-06T20:14:46,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ROMN_GLAC_S04_20150715_WATER_1,Sample-Routine,Water,,2015-07-15,,,,,,,,,,,,,,ROMN_SEI,ROMN Stream Ecological Integrity Monitoring,,11NPSWRD_WQX-ROMN_GLAC_S04,Reynolds Creek,Scouting report,,,,48.6912000000,-113.7170000000,ROMN_GRAB,11NPSWRD_WQX,Rocky Mountain Network Grab Sample Procedure,Water and sediment samples are collected at the downstream end of the sample reach using modified USGS/NPS procedures. All bottles are triple rinsed with stream water prior to filling. All crew wear nitrile gloves. Water is collected in the thalweg with a isokinetic technique with bottles filled facing upstream and plunged in a smooth even motion from the surface to the bottom substrate. Filtration is conducted on site or within 24 hours as needed. Fine mineral sediment is composited from 7 to 11 representative areas near the location where water is sampled. Samples are preserved and frozen or refrigerated within 24 hours as needed.,Water Bottle,STORET-975832184,,as P,"Total Phosphorus, mixed forms",Suspended,0.0000917522,mg/L,RR;UDQ,Accepted,,Calculated,,,,,,,,,,"Lab reported a result value, but lab's detection limit not known/available for comparison to the result; however with parameter specific evaluation determined to be quantified.",,,,,,,,,,Kiowa_LachatQC8500,11NPSWRD_WQX,CU's Kiowa Lab's Lachat QuikChem 8500 Series 2 Flow Injection Analyzer,,,Kiowa Labs,2015-07-15,,,,,,,2023-06-06T20:14:38,STORET
