OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_12_FW_D74418E3-4_01,Field Msr/Obs-Portable Data Logger,Water,,2015-05-20,13:43:43,HAST,2015-05-20,13:53:43,HAST,,0.1,m,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_12_FW,FHALE12_fw,Organization ActivityID=HALE_F_12_FW_D74418E3-4,,,,20.7119300000,-156.0886100000,,,,,,STORET-791996104,,,Dissolved oxygen saturation,,90.7523,%,,Final,,Calculated,,,,,0.006666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:18:08,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_83532575-E_2,Sample-Routine,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Samples taken from shore on east bank.  Organization ActivityID=HALE_0220151103_83532575-E_2,,,,20.7345873100,-156.1203365800,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984927,,,Nitrogen,Total,0.201,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,D5176,ASTM,Nitrogen in Water by Pyrolysis Detection,,https://www.nemi.gov/methods/method_summary/5425/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0220151103_83532575-E_2/results/791984927/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2019-07-11T14:13:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0120151103_9152DF34-E_1,Sample-Routine,Water,,2015-11-04,11:42:40,HAST,2015-11-04,12:04:10,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0120151103,THALE01_20151103_fw,Samples collected on 11/3/15. Sonde did not record profile on that day so did again on 11/4/15. Samples collected from middle of lake.  Organization ActivityID=HALE_0120151103_9152DF34-E_1,,,,20.7361200000,-156.1157400000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984291,,,Nitrogen,Dissolved,0.076,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,D5176,ASTM,Nitrogen in Water by Pyrolysis Detection,,https://www.nemi.gov/methods/method_summary/5425/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0120151103_9152DF34-E_1/results/791984291/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2019-07-11T14:12:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_15_FW_B09C64DF-6_01,Field Msr/Obs,Water,,2015-05-21,13:16:21,HAST,2015-05-21,13:25:51,HAST,,,,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_15_FW,FHALE15_fw,Organization ActivityID=HALE_F_15_FW_B09C64DF-6,,,,20.7157000000,-156.0903000000,,,,,,STORET-791996199,,,Depth,,0.35,m,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:18:09,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_12_FW_FD613E8F-9,Sample-Routine,Water,,2015-05-19,09:47:06,HAST,2015-05-19,10:05:00,HAST,,0.2,m,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_12_FW,FHALE12_fw,Organization ActivityID=HALE_F_12_FW_FD613E8F-9,,,,20.7119300000,-156.0886100000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791996106,Not Detected,,Nitrogen,Dissolved,,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,D5176,ASTM,Nitrogen in Water by Pyrolysis Detection,,https://www.nemi.gov/methods/method_summary/5425/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_F_12_FW_FD613E8F-9/results/791996106/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2019-07-11T14:18:08,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_83532575-E_1,Sample-Routine,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Samples taken from shore on east bank.  Organization ActivityID=HALE_0220151103_83532575-E_1,,,,20.7345873100,-156.1203365800,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984918,,,Nitrogen,Dissolved,0.182,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,D5176,ASTM,Nitrogen in Water by Pyrolysis Detection,,https://www.nemi.gov/methods/method_summary/5425/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0220151103_83532575-E_1/results/791984918/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2019-07-11T14:13:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_01FF33CC-C,Field Msr/Obs-Portable Data Logger,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Middle of lake at surface during profile from boat. See raw data for full profile.  Organization ActivityID=HALE_0220151103_01FF33CC-C,,,,20.7345873100,-156.1203365800,,,,,,STORET-791984876,,,Chlorophyll,,6.58,ug/L,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,PACN_CHL_YSI,11NPSWRD_WQX,Pacific Island Network Optical Chlorophyll with YSI,,,,,,,,,,,2019-07-11T14:12:59,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_552AD065-3_2,Sample-Routine,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Samples taken from middle of lake on the surface.  Organization ActivityID=HALE_0220151103_552AD065-3_2,,,,20.7345873100,-156.1203365800,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984911,,,Nitrogen,Dissolved,0.197,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,D5176,ASTM,Nitrogen in Water by Pyrolysis Detection,,https://www.nemi.gov/methods/method_summary/5425/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0220151103_552AD065-3_2/results/791984911/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2019-07-11T14:13:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_01FF33CC-C,Field Msr/Obs-Portable Data Logger,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Middle of lake at surface during profile from boat. See raw data for full profile.  Organization ActivityID=HALE_0220151103_01FF33CC-C,,,,20.7345873100,-156.1203365800,,,,,,STORET-791984877,,,pH,,6.62,None,,Final,,Calculated,,,,,,,,,,,,,,,,,,,,150.1,USEPA,pH,,https://www.nemi.gov/methods/method_summary/4685/,,,,,,,,,2019-07-11T14:12:59,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0120151103_957532C6-7_01,Field Msr/Obs-Portable Data Logger,Water,,2015-11-03,12:03:20,HAST,2015-11-03,13:46:29,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0120151103,THALE01_20151103_fw,Samples taken from south shore.  Organization ActivityID=HALE_0120151103_957532C6-7,,,,20.7361200000,-156.1157400000,,,,,,STORET-791984301,,,Specific conductance,,0.0108,mS/cm,,Final,,Calculated,,,25 Deg C,,0.000001299,-0.0064,,,,,,,,,,,,,,120.1,USEPA,Conductance,,https://www.nemi.gov/methods/method_summary/5210/,,,,,,,,,2019-07-11T14:12:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_15_FW_5E838209-F_1,Sample-Routine,Water,,2015-05-21,13:16:21,HAST,2015-05-21,13:25:51,HAST,,0.1,m,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_15_FW,FHALE15_fw,Organization ActivityID=HALE_F_15_FW_5E838209-F_1,,,,20.7157000000,-156.0903000000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791996189,Not Detected,as P,"Total Phosphorus, mixed forms",Dissolved,,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-4650-03,USDOI/USGS,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",,https://www.nemi.gov/methods/method_summary/8883/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_F_15_FW_5E838209-F_1/results/791996189/resdetectqntlmts,Method Detection Level,0.015,mg/L,,2019-07-11T14:18:09,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_12_FW_6229D423-8_1,Sample-Routine,Water,,2015-05-20,13:43:43,HAST,2015-05-20,13:53:43,HAST,,0.1,m,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_12_FW,FHALE12_fw,Sampled during above normal flow.  Organization ActivityID=HALE_F_12_FW_6229D423-8_1,,,,20.7119300000,-156.0886100000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791996072,,as N,Nitrate + Nitrite,Dissolved,0.0075,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_F_12_FW_6229D423-8_1/results/791996072/resdetectqntlmts,Method Detection Level,0.001,mg/L,,2019-07-11T14:18:08,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0120151103_97F459C8-4,Sample-Routine,Water,,2015-11-04,11:42:40,HAST,2015-11-04,12:04:10,HAST,,5,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0120151103,THALE01_20151103_fw,Samples collected from middle of lake.  Organization ActivityID=HALE_0120151103_97F459C8-4,,,,20.7361200000,-156.1157400000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984308,Not Detected,as P,"Total Phosphorus, mixed forms",Dissolved,,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-4650-03,USDOI/USGS,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",,https://www.nemi.gov/methods/method_summary/8883/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0120151103_97F459C8-4/results/791984308/resdetectqntlmts,Method Detection Level,0.015,mg/L,,2019-07-11T14:12:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0120151103_13E6EA90-C_2,Sample-Routine,Water,,2015-11-03,12:03:20,HAST,2015-11-03,13:46:29,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0120151103,THALE01_20151103_fw,Samples taken from south shore.  Organization ActivityID=HALE_0120151103_13E6EA90-C_2,,,,20.7361200000,-156.1157400000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984273,,,Nitrogen,Total,0.095,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,D5176,ASTM,Nitrogen in Water by Pyrolysis Detection,,https://www.nemi.gov/methods/method_summary/5425/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0120151103_13E6EA90-C_2/results/791984273/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2019-07-11T14:12:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_12_FW_9D6C75E8-D_01,Field Msr/Obs,Water,,2015-05-20,13:43:43,HAST,2015-05-20,13:53:43,HAST,,,,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_12_FW,FHALE12_fw,Organization ActivityID=HALE_F_12_FW_9D6C75E8-D,,,,20.7119300000,-156.0886100000,,,,,,STORET-791996095,,,"RBP2, Habitat type, general comments",,See Remark for TEXT,,,Final,,Actual,,,,,,,,,,Boulder riffle with run downstream. Samples taken at time of high water for comparison to previous day's normal conditions. Visible organic carbon in water. White water has a greenish/brown tint indicating high DOC.,,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:18:08,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0120151103_718BF64A-4_01,Field Msr/Obs,Water,,2015-11-04,11:42:40,HAST,2015-11-04,12:04:10,HAST,,,,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0120151103,THALE01_20151103_fw,Organization ActivityID=HALE_0120151103_718BF64A-4,,,,20.7361200000,-156.1157400000,,,,,,STORET-791984283,,,"RBP2, Habitat type, general comments",,See Remark for TEXT,,,Final,,Actual,,,,,,,,,,Lake Waielele. Ohia trees and Cheirodendron trigynum (olapa) surround lake. Samples in center of lake. Some grass and very boggy on edges. Silty bottom. No algae collected on bottom. Lake is 53.5 m across south to north and 52.5 m east to west.,,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:12:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_3B52D34C-1,Field Msr/Obs-Portable Data Logger,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,2,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Middle of lake at bottom during profile from boat. See raw data for full profile.  Organization ActivityID=HALE_0220151103_3B52D34C-1,,,,20.7345873100,-156.1203365800,,,,,,STORET-791984897,,,pH,,6.51,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,150.1,USEPA,pH,,https://www.nemi.gov/methods/method_summary/4685/,,,,,,,,,2019-07-11T14:13:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_83532575-E_2,Sample-Routine,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Samples taken from shore on east bank.  Organization ActivityID=HALE_0220151103_83532575-E_2,,,,20.7345873100,-156.1203365800,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984926,Not Detected,,Phosphorus,Total,,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-4650-03,USDOI/USGS,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",,https://www.nemi.gov/methods/method_summary/8883/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0220151103_83532575-E_2/results/791984926/resdetectqntlmts,Method Detection Level,0.015,mg/L,,2019-07-11T14:13:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_15_FW_5E838209-F_1,Sample-Routine,Water,,2015-05-21,13:16:21,HAST,2015-05-21,13:25:51,HAST,,0.1,m,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_15_FW,FHALE15_fw,Organization ActivityID=HALE_F_15_FW_5E838209-F_1,,,,20.7157000000,-156.0903000000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791996186,,as N,Nitrate + Nitrite,Dissolved,0.0048,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_F_15_FW_5E838209-F_1/results/791996186/resdetectqntlmts,Method Detection Level,0.001,mg/L,,2019-07-11T14:18:09,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_15_FW_B09C64DF-6_01,Field Msr/Obs,Water,,2015-05-21,13:16:21,HAST,2015-05-21,13:25:51,HAST,,,,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_15_FW,FHALE15_fw,Organization ActivityID=HALE_F_15_FW_B09C64DF-6,,,,20.7157000000,-156.0903000000,,,,,,STORET-791996201,,,"RBP2, Habitat type, general comments",,See Remark for TEXT,,,Final,,Actual,,,,,,,,,,"Series of cascades and plunge pools. Upstream of FHALE14 on Opae stream-Delta Camp. Koa/ohia forest, ferns, ginger, Clidemia.",,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:18:09,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0120151103_B006500C-6,Field Msr/Obs-Portable Data Logger,Water,,2015-11-04,11:42:40,HAST,2015-11-04,12:04:10,HAST,,5,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0120151103,THALE01_20151103_fw,Taken from middle of lake.  Organization ActivityID=HALE_0120151103_B006500C-6,,,,20.7361200000,-156.1157400000,,,,,,STORET-791984334,,,Dissolved oxygen saturation,,27.5833,%,,Final,,Calculated,,,,,0.002999999,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:12:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_1F99A7F5-4_01,Field Msr/Obs,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,,,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Organization ActivityID=HALE_0220151103_1F99A7F5-4,,,,20.7345873100,-156.1203365800,,,,,,STORET-791984888,,,"RBP2, Habitat type, canopy (%)",,0,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:13:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_15_FW_5E838209-F_2,Sample-Routine,Water,,2015-05-21,13:16:21,HAST,2015-05-21,13:25:51,HAST,,0.1,m,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_15_FW,FHALE15_fw,Organization ActivityID=HALE_F_15_FW_5E838209-F_2,,,,20.7157000000,-156.0903000000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791996192,Not Detected,,Phosphorus,Total,,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,I-4650-03,USDOI/USGS,"Nitrogen and Phosphorus, Total, Whole-water, Alkaline Persulfate Digest",,https://www.nemi.gov/methods/method_summary/8883/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_F_15_FW_5E838209-F_2/results/791996192/resdetectqntlmts,Method Detection Level,0.015,mg/L,,2019-07-11T14:18:09,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_12_FW_FD613E8F-9_1,Sample-Routine,Water,,2015-05-19,09:47:06,HAST,2015-05-19,10:05:00,HAST,,0.2,m,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_12_FW,FHALE12_fw,Organization ActivityID=HALE_F_12_FW_FD613E8F-9_1,,,,20.7119300000,-156.0886100000,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791996113,,as N,Nitrate + Nitrite,Dissolved,0.0146,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_F_12_FW_FD613E8F-9_1/results/791996113/resdetectqntlmts,Method Detection Level,0.001,mg/L,,2019-07-11T14:18:08,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_F_15_FW_B09C64DF-6_01,Field Msr/Obs,Water,,2015-05-21,13:16:21,HAST,2015-05-21,13:25:51,HAST,,,,,,,,,HALE_FIXED,Haleakala National Park Fixed Stations,,11NPSWRD_WQX-HALE_F_15_FW,FHALE15_fw,Organization ActivityID=HALE_F_15_FW_B09C64DF-6,,,,20.7157000000,-156.0903000000,,,,,,STORET-791996198,,,"Flow, stream stage (choice list)",,NORMAL,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-11T14:18:09,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-HALE_0220151103_83532575-E_1,Sample-Routine,Water,,2015-11-03,10:01:51,HAST,2015-11-03,10:17:16,HAST,,0.1,m,,,,,,HALE_TEMP,Haleakala National Park Temporary Stations,,11NPSWRD_WQX-HALE_0220151103,THALE02_20151103_fw,Samples taken from shore on east bank.  Organization ActivityID=HALE_0220151103_83532575-E_1,,,,20.7345873100,-156.1203365800,PACN_GRAB,11NPSWRD_WQX,Pacific Island Network Grab Sample,"Collect 125 ml of water at sample site, filter the water, then put in water bottle. Stored in cooler with ice and delivered to lab.",Water Bottle,STORET-791984920,,,Nitrogen,Total,0.192,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,D5176,ASTM,Nitrogen in Water by Pyrolysis Detection,,https://www.nemi.gov/methods/method_summary/5425/,EPSCoR Analytical,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-HALE_0220151103_83532575-E_1/results/791984920/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2019-07-11T14:13:00,STORET
