OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104901-LABWQ-METALS,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498139,,None,Sodium,Total,1.8,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,Water Surface,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"PACE Analytical-Hurricane, WV",2019-06-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104901-LABWQ-METALS/results/983498139/resdetectqntlmts,Practical Quantitation Limit,1.2,mg/L,,2023-07-24T20:33:01,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ERMN_NERI_BMI_3048_20190311_WAT,Field Msr/Obs,Water,,2019-03-11,,,,,,,,,,,,,,ERMN_BMI,Eastern Rivers and Mountains Network Benthic Macroinvertebrate Monitoring,ERMN,11NPSWRD_WQX-ERMN_NERI_BMI_3048,Mill Creek 12 (NERI),,,,,37.8237000000,-81.0571000000,,,,,,STORET-959164907,,,pH,,7.21,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ERMN_EUREKAMANTA,11NPSWRD_WQX,Eastern Rivers and Mountains Network Eureka Manta+ Multiprobe Sonde,,,,2019-03-11,,,,,,,2022-12-09T12:26:23,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104898-LABWQ-ANIONS,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-23,11:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-2175,Buffalo Creek At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.9148611100,-81.0196944400,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498013,,None,Sulfate,Total,12.2,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,Water Surface,,,,,,300.0,USEPA Rev 2.1,300.0 ~ EPA; Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,"PACE Analytical-Hurricane, WV",2019-05-28,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104898-LABWQ-ANIONS/results/983498013/resdetectqntlmts,Practical Quantitation Limit,5,mg/L,,2023-07-24T20:32:59,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104898-LABWQ-METALS,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-23,11:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-2175,Buffalo Creek At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.9148611100,-81.0196944400,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498026,,None,Manganese,Total,0.008,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,Water Surface,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"PACE Analytical-Hurricane, WV",2019-06-10,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104898-LABWQ-METALS/results/983498026/resdetectqntlmts,Practical Quantitation Limit,0.008,mg/L,,2023-07-24T20:33:00,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104897-LABWQ-NUT,Sample-Routine,Water,Surface Water,2019-05-23,11:30:00,EDT,,,,Surface,0.1,ft,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-2175,Buffalo Creek At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 1.,,"Stable, normal stage",,37.9148611100,-81.0196944400,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498010,,as P,"Total Phosphorus, mixed forms",Unfiltered,0.0128,mg/L,,Accepted,,Actual,,,,,,,,,,,,0.1,ft,Water Surface,,,,,,10-115-01-1-F,LACHAT,10-115-01-1 F ~ Total Phosphorus- Manual persulfate digest,,,"PACE Analytical-Hurricane, WV",2019-06-10,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104897-LABWQ-NUT/results/983498010/resdetectqntlmts,Practical Quantitation Limit,0.005,mg/L,,2023-07-24T20:32:59,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104897-LABWQ-METALS,Sample-Routine,Water,Surface Water,2019-05-23,11:30:00,EDT,,,,Surface,0.1,ft,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-2175,Buffalo Creek At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 1.,,"Stable, normal stage",,37.9148611100,-81.0196944400,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983497997,,None,Strontium,None,0.114,mg/L,,Accepted,,Actual,,,,,,,,,,,,0.1,ft,Water Surface,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"PACE Analytical-Hurricane, WV",2019-06-10,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104897-LABWQ-METALS/results/983497997/resdetectqntlmts,Practical Quantitation Limit,0.005,mg/L,,2023-07-24T20:32:59,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ERMN_NERI_BMI_3080_20190311_WAT,Field Msr/Obs,Water,,2019-03-11,,,,,,,,,,,,,,ERMN_BMI,Eastern Rivers and Mountains Network Benthic Macroinvertebrate Monitoring,ERMN,11NPSWRD_WQX-ERMN_NERI_BMI_3080,Mill Creek 1 (NERI),,,,,37.8317000000,-81.0532000000,,,,,,STORET-959168876,,,Specific conductance,,52.4,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,ERMN_EUREKAMANTA,11NPSWRD_WQX,Eastern Rivers and Mountains Network Eureka Manta+ Multiprobe Sonde,,,,2019-03-11,,,,,,,2022-12-09T12:32:52,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104900-LABWQ-METALSDIS,Sample-Routine,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,0.1,ft,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 1.,,"Stable, normal stage",,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498114,Not Detected,None,Nickel,Dissolved,<0.005,mg/L,K,Accepted,,Actual,,,,,,,,,,,,0.1,ft,Water Surface,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"PACE Analytical-Hurricane, WV",2019-06-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104900-LABWQ-METALSDIS/results/983498114/resdetectqntlmts,Practical Quantitation Limit,0.012,mg/L,,2023-07-24T20:33:01,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104901-LABWQ-ICED,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498127,,None,Total suspended solids,None,21,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,Water Surface,,,,,,I-3765-85,USDOI/USGS,"Solids, residue at 105°C",,,"PACE Analytical-Hurricane, WV",2019-06-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104901-LABWQ-ICED/results/983498127/resdetectqntlmts,Practical Quantitation Limit,5,mg/L,,2023-07-24T20:33:01,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104901-LABWQ-METALS,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498141,,None,Total hardness,None,39.58,mg/L,T,Accepted,,Calculated,,,,,,,,,,C=Calculated from Total Ca + Total Mg,,,,Water Surface,,,,,,2340B,APHA,2340 B ~ Hardness by Calculation,,https://www.nemi.gov/methods/method_summary/4679/,Calculated by WVDEP-WAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104901-LABWQ-METALS/results/983498141/resdetectqntlmts,Practical Quantitation Limit,3.31,mg/L,,2023-07-24T20:33:01,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-ERMN_NERI_BMI_3058_20190311_WAT,Field Msr/Obs,Water,,2019-03-11,,,,,,,,,,,,,,ERMN_BMI,Eastern Rivers and Mountains Network Benthic Macroinvertebrate Monitoring,ERMN,11NPSWRD_WQX-ERMN_NERI_BMI_3058,Richlick Branch 17,,,,,37.8612000000,-80.9520000000,,,,,,STORET-959167931,,,"Temperature, water",,6.2,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ERMN_EUREKAMANTA,11NPSWRD_WQX,Eastern Rivers and Mountains Network Eureka Manta+ Multiprobe Sonde,,,,2019-03-11,,,,,,,2022-12-09T12:29:14,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104901-LABWQ-METALS,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498132,Between Inst Detect and Quant Limit,None,Boron,Total,0.008,mg/L,J,Accepted,,Actual,,,,,,,,,,"J=Detected but below the Reporting Limit; therefore, result is an estimated concentration (CLP J-Flag)",,,,Water Surface,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"PACE Analytical-Hurricane, WV",2019-06-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104901-LABWQ-METALS/results/983498132/resdetectqntlmts,Practical Quantitation Limit,0.008,mg/L,,2023-07-24T20:33:01,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104897-LABWQ-ICED,Sample-Routine,Water,Surface Water,2019-05-23,11:30:00,EDT,,,,Surface,0.1,ft,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-2175,Buffalo Creek At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 1.,,"Stable, normal stage",,37.9148611100,-81.0196944400,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983497984,Not Detected,None,Total suspended solids,None,<2,mg/L,K,Accepted,,Actual,,,,,,,,,,,,0.1,ft,Water Surface,,,,,,I-3765-85,USDOI/USGS,"Solids, residue at 105°C",,,"PACE Analytical-Hurricane, WV",2019-05-29,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104897-LABWQ-ICED/results/983497984/resdetectqntlmts,Practical Quantitation Limit,5,mg/L,,2023-07-24T20:32:59,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104900-LABWQ-METALSDIS,Sample-Routine,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,0.1,ft,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 1.,,"Stable, normal stage",,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498115,Not Detected,None,Silver,Dissolved,<0.00005,mg/L,K,Accepted,,Actual,,,,,,,,,,,,0.1,ft,Water Surface,,,,,,200.8,USEPA Rev 5.4,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"PACE Analytical-Hurricane, WV",2019-06-03,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104900-LABWQ-METALSDIS/results/983498115/resdetectqntlmts,Practical Quantitation Limit,0.0001,mg/L,,2023-07-24T20:33:01,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104898-LABWQ-NUT,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-23,11:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-2175,Buffalo Creek At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.9148611100,-81.0196944400,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498043,,as P,"Total Phosphorus, mixed forms",Unfiltered,0.0131,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,Water Surface,,,,,,10-115-01-1-F,LACHAT,10-115-01-1 F ~ Total Phosphorus- Manual persulfate digest,,,"PACE Analytical-Hurricane, WV",2019-06-10,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104898-LABWQ-NUT/results/983498043/resdetectqntlmts,Practical Quantitation Limit,0.005,mg/L,,2023-07-24T20:33:00,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104901-LABWQ-METALSDIS,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498142,Between Inst Detect and Quant Limit,None,Aluminum,Dissolved,0.018,mg/L,J,Accepted,,Actual,,,,,,,,,,"J=Detected but below the Reporting Limit; therefore, result is an estimated concentration (CLP J-Flag)",,,,Water Surface,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"PACE Analytical-Hurricane, WV",2019-06-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104901-LABWQ-METALSDIS/results/983498142/resdetectqntlmts,Practical Quantitation Limit,0.02,mg/L,,2023-07-24T20:33:01,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104899-LABWQ-METALSDIS,Sample-Routine,Water,Surface Water,2019-05-22,12:15:00,EDT,,,,Surface,0.1,ft,Water Surface,,,,,303,WAP 2019,,WVDEP_WQX-12053,Mill Creek At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.,,"Stable, normal stage",,37.8290277800,-81.0532500000,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498073,Not Detected,None,Lead,Dissolved,<0.00054,mg/L,K,Accepted,,Actual,,,,,,,,,,,,0.1,ft,Water Surface,,,,,,200.8,USEPA Rev 5.4,200.8 ~ EPA; Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,"PACE Analytical-Hurricane, WV",2019-05-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104899-LABWQ-METALSDIS/results/983498073/resdetectqntlmts,Practical Quantitation Limit,0.003,mg/L,,2023-07-24T20:33:00,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104901-LABWQ-METALS,Quality Control Sample-Field Replicate,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,,,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 2.,,Not determined,,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498140,,None,Strontium,None,0.087,mg/L,,Accepted,,Actual,,,,,,,,,,,,,,Water Surface,,,,,,200.7,USEPA,Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,"PACE Analytical-Hurricane, WV",2019-06-11,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104901-LABWQ-METALS/results/983498140/resdetectqntlmts,Practical Quantitation Limit,0.005,mg/L,,2023-07-24T20:33:01,STORET
WVDEP_WQX,West Virginia Department of Environmental Protection-Division of Water & Waste Management-Watershed Assessment Branch,WVDEP_WQX-104900-LABWQ-ANIONS,Sample-Routine,Water,Surface Water,2019-05-30,09:30:00,EDT,,,,Surface,0.1,ft,Water Surface,,,,,303;57,WAP 2019;QA-Blind Duplicate,,WVDEP_WQX-11111,River Branch At MP 0.4,Site Verified?: Yes.  Target?: Yes.  Sampled?: Yes.  Duplicate Type: Lab WQ.  Duplicate Name: Dup 1.,,"Stable, normal stage",,37.8276666700,-81.0471111100,WQLabDirectGrabDiscrete1,WVDEP_WQX,WQ Lab Sample-Direct Grab-Discrete (Single),"Lab Grab Sample obtained from surface water (just below the surface) using sampling bottles directly to collect a single, discrete sample set.  WV DEP Watershed Assessment Branch Field Sampling SOP (https://dep.wv.gov/WWE/watershed/Pages/WBSOPs.aspx)",Water Bottle,STORET-983498089,Between Inst Detect and Quant Limit,None,Chloride,Total,1.06,mg/L,J,Accepted,,Actual,,,,,,,,,,"J=Detected but below the Reporting Limit; therefore, result is an estimated concentration (CLP J-Flag)",,0.1,ft,Water Surface,,,,,,300.0,USEPA Rev 2.1,300.0 ~ EPA; Inorganic Anions by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/4680/,"PACE Analytical-Hurricane, WV",2019-05-31,,https://www.waterqualitydata.us/data/providers/STORET/organizations/WVDEP_WQX/activities/WVDEP_WQX-104900-LABWQ-ANIONS/results/983498089/resdetectqntlmts,Practical Quantitation Limit,2.5,mg/L,,2023-07-24T20:33:01,STORET
